"park","plot","visit","genus_species","tag","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Litchfield","11","T3","Eucalyptus tetrodonta","28",NA,"1",16,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","29",10,"1",11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","30",7.5,"2",16.9,0,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","31",18.5,"1",42,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Planchonella arnhemica","32",5.5,"0",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Eucalyptus tetrodonta","34",8.5,"1",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","35",17,"2",16.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Terminalia carpentariae","36",8,"1",10.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Terminalia carpentariae","37",6,"0",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Brachychiton megaphyllus","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Acacia lamprocarpa","39",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Syzygium suborbiculare","40",7.5,"0",19.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Buchanania obovata","41",8.5,"0",15.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","42",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Livistona humilis","43",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Erythrophleum chlorostachys","44",7.5,"1",13.6,12.5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Persoonia falcata","45",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Eucalyptus tetrodonta","46",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Eucalyptus tetrodonta","47",15,"1",16.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Owenia vernicosa","48",8,"1",10.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Croton arnhemicus","50",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Erythrophleum chlorostachys","51",11.5,"1",21,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Terminalia carpentariae","52",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Owenia vernicosa","53",9,"1",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Persoonia falcata","54",6.5,"1",11,7.5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","55",12,"1",11.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","56",6,"1",10.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","57",4,"1",6.4,0,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","58",12.5,"1",26.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Denhamia obscura","59",10,"1",15.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Acacia lamprocarpa","60",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Eucalyptus tetrodonta","61",18,"1",25.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","62",20,"1",20.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","63",8,"1",11.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","64",11,"1",13.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Erythrophleum chlorostachys","65",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Acacia lamprocarpa","66",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Erythroxylum ellipticum","67",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Acacia lamprocarpa","68",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Livistona humilis","69",3,"0",5.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Acacia lamprocarpa","70",NA,"1",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Acacia lamprocarpa","71",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Eucalyptus tetrodonta","72",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T3","Acacia lamprocarpa","73",7,"0",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","74",7.5,"1",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","75",3.5,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Eucalyptus tetrodonta","76",5,"1",5.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","77",3.5,"1",7.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","78",3,"1",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","79",4,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","80",3.5,"1",7.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Acacia lamprocarpa","81",5.5,"1",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T3","Livistona humilis","82",3.5,"1",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","1",24,"3",33,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Denhamia obscura","2",19,"2",18,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","3",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Gardenia megasperma","4",2,"1",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","6",15,"1",32.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Terminalia carpentariae","7",10,"2",9.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","8",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Erythrophleum chlorostachys","9",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Terminalia carpentariae","10",8,"2",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Terminalia carpentariae","11",8,"2",6.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","12",30,"1",44.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Terminalia carpentariae","13",9,"2",8.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","14",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Livistona humilis","15",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Livistona humilis","16",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Corymbia confertiflora","17",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","18",19,"3",17.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","19",6,"3",12.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","20",6,"3",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","21",8,"4",21.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","22",28,"2",30,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Acacia lamprocarpa","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Buchanania obovata","24",7,"1",10.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","25",15,"2",15.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","26",9,"3",13.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","27",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","28",14,"2",16.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","29",14,"2",12,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","30",12,"2",17.4,0,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","31",32,"2",42.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Planchonella arnhemica","32",5,"2",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","34",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","35",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Terminalia carpentariae","36",10,"2",10.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Terminalia carpentariae","37",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Brachychiton megaphyllus","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Acacia lamprocarpa","39",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Syzygium suborbiculare","40",4,"3",17.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Buchanania obovata","41",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","42",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Livistona humilis","43",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Erythrophleum chlorostachys","44",9,"2",13.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Persoonia falcata","45",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","46",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","47",19,"2",19.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Owenia vernicosa","48",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Croton arnhemicus","50",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Erythrophleum chlorostachys","51",10,"3",21.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Terminalia carpentariae","52",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Owenia vernicosa","53",7,"1",8.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Persoonia falcata","54",NA,"5",0,0,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","55",15,"2",11.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","56",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Erythrophleum chlorostachys","57",6,"1",9.1,0,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","58",14,"2",27.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Denhamia obscura","59",14,"1",17.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Acacia lamprocarpa","60",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","61",22,"2",27.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","62",22,"2",21,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","63",16,"1",11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","64",12,"2",13.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Erythrophleum chlorostachys","65",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Acacia lamprocarpa","66",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Erythroxylum ellipticum","67",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Acacia lamprocarpa","68",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Livistona humilis","69",3.5,"2",5.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Acacia lamprocarpa","70",9,"3",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Acacia lamprocarpa","71",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Eucalyptus tetrodonta","72",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Acacia lamprocarpa","73",8,"1",10.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","74",3,"2",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","75",4,"2",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Eucalyptus tetrodonta","76",6,"1",5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","77",3.5,"2",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","78",3,"2",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","79",4,"2",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","80",4.5,"3",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Acacia lamprocarpa","81",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T4","Livistona humilis","82",7,"2",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T4","Livistona humilis","83",2.6,"2",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","1",NA,"3",32.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Denhamia obscura","2",NA,"3",19,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","3",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Gardenia megasperma","4",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","6",NA,NA,32.5,8,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Terminalia carpentariae","7",8,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","8",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythrophleum chlorostachys","9",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Terminalia carpentariae","10",8,"1",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Terminalia carpentariae","11",7,"1",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","12",NA,"2",44.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Terminalia carpentariae","13",NA,"1",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","14",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","15",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","16",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Corymbia confertiflora","17",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","18",NA,"2",17.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","19",NA,"3",12.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","20",NA,"3",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","21",NA,"4",21.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","22",NA,"3",31.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Buchanania obovata","24",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","25",NA,"2",16.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","26",NA,"4",13.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","27",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","28",11,"3",17.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","29",9,"3",12.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","30",NA,"4",16.7,0,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","31",NA,"3",41.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Planchonella arnhemica","32",6,"4",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","34",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","35",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Terminalia carpentariae","36",8.5,"1",11.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Terminalia carpentariae","37",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Brachychiton megaphyllus","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Acacia lamprocarpa","39",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Syzygium suborbiculare","40",NA,"4",16,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Buchanania obovata","41",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","42",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","43",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythrophleum chlorostachys","44",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Persoonia falcata","45",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","46",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","47",NA,"3",21,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Owenia vernicosa","48",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Croton arnhemicus","50",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythrophleum chlorostachys","51",NA,"4",21.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Terminalia carpentariae","52",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Owenia vernicosa","53",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Persoonia falcata","54",NA,NA,0,0,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","55",NA,"2",11.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","56",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythrophleum chlorostachys","57",NA,NA,0,0,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythrophleum chlorostachys","58",NA,"4",27,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Denhamia obscura","59",NA,"4",17.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","60",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","61",NA,"3",28.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","62",NA,"2",21.61,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","63",NA,"1",12.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","64",NA,"4",13.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Erythrophleum chlorostachys","65",NA,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Acacia lamprocarpa","66",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Erythroxylum ellipticum","67",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Acacia lamprocarpa","68",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","69",NA,"5",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","70",NA,"4",9.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","71",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Eucalyptus tetrodonta","72",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Acacia lamprocarpa","73",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","74",3,"1",7.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","75",4,"2",8.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","76",5.5,"2",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","77",NA,"4",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","78",4,"4",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","79",5,"4",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","80",4,"3",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","81",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","11","T5","Livistona humilis","82",4.2,"1",6.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","83",2.5,"3",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","84",2.1,"1",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Acacia lamprocarpa","85",NA,"1",12.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","86",NA,"3",11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","87",NA,"1",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","88",NA,"1",9.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","89",NA,"3",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Eucalyptus tetrodonta","90",NA,"2",21.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","11","T5","Livistona humilis","91",5,"2",5.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","12","T1","Eucalyptus tetrodonta","1",14.5,"1",12,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","12","T1","Terminalia latipes","2",7.5,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","12","T1","Terminalia latipes","3",5.5,"1",5,NA,NA,NA,NA,NA,NA,NA,FALSE
