"visit_code_1","survey_year","survey_date","site_code","plot_number","seedling_height","species","abundance"
"2012-807",2012,2012-06-13,"807","2","50-200cm","Dryopoa dives",4
"2012-807",2012,2012-06-13,"807","2","200-500cm","Eucalyptus regnans",2
"2012-807",2012,2012-06-13,"807","2","200-500cm","Acacia dealbata",2
"2012-807",2012,2012-06-13,"807","3","0-10cm","Asperula euryphylla",10
"2012-807",2012,2012-06-13,"807","3","10-25cm","NULL",NA
"2012-807",2012,2012-06-13,"807","3","25-50cm","Acacia dealbata",1
"2012-807",2012,2012-06-13,"807","3","50-200cm","Senecio velleioides",3
"2012-807",2012,2012-06-13,"807","3","50-200cm","Dryopoa dives",5
"2012-807",2012,2012-06-13,"807","3","50-200cm","Acacia dealbata",1
"2012-807",2012,2012-06-13,"807","3","200-500cm","NULL",NA
"2012-808",2012,2012-04-30,"808","1","0-10cm","NULL",NA
"2012-808",2012,2012-04-30,"808","1","10-25cm","Tetrarrhena juncea",5
"2012-808",2012,2012-04-30,"808","1","25-50cm","Blechnum wattsii",2
"2012-808",2012,2012-04-30,"808","1","25-50cm","Polystichum proliferum",1
"2012-808",2012,2012-04-30,"808","1","50-200cm","NULL",NA
"2012-808",2012,2012-04-30,"808","1","200-500cm","NULL",NA
"2012-808",2012,2012-04-30,"808","2","0-10cm","Hydrocotyle hirta",5
"2012-808",2012,2012-04-30,"808","2","10-25cm","NULL",NA
"2012-808",2012,2012-04-30,"808","2","25-50cm","Blechnum wattsii",1
"2012-808",2012,2012-04-30,"808","2","50-200cm","NULL",NA
"2012-808",2012,2012-04-30,"808","2","200-500cm","NULL",NA
"2012-808",2012,2012-04-30,"808","3","0-10cm","Tetrarrhena juncea",1
"2012-808",2012,2012-04-30,"808","3","10-25cm","NULL",NA
"2012-808",2012,2012-04-30,"808","3","25-50cm","Blechnum wattsii",4
"2012-808",2012,2012-04-30,"808","3","50-200cm","NULL",NA
"2012-808",2012,2012-04-30,"808","3","200-500cm","NULL",NA
"2012-809",2012,2012-05-31,"809","1","0-10cm","NULL",NA
"2012-809",2012,2012-05-31,"809","1","10-25cm","Zieria arborescens",1
"2012-809",2012,2012-05-31,"809","1","10-25cm","Tetrarrhena juncea",5
"2012-809",2012,2012-05-31,"809","1","25-50cm","Billardiera mutabilis",1
"2012-809",2012,2012-05-31,"809","1","50-200cm","NULL",NA
"2012-809",2012,2012-05-31,"809","1","200-500cm","NULL",NA
"2012-809",2012,2012-05-31,"809","2","0-10cm","NULL",NA
"2012-809",2012,2012-05-31,"809","2","10-25cm","Tetrarrhena juncea",3
"2012-809",2012,2012-05-31,"809","2","25-50cm","NULL",NA
"2012-809",2012,2012-05-31,"809","2","50-200cm","Correa lawrenciana",1
"2012-809",2012,2012-05-31,"809","2","200-500cm","NULL",NA
"2012-809",2012,2012-05-31,"809","3","0-10cm","NULL",NA
"2012-809",2012,2012-05-31,"809","3","10-25cm","NULL",NA
"2012-809",2012,2012-05-31,"809","3","25-50cm","NULL",NA
"2012-809",2012,2012-05-31,"809","3","50-200cm","Correa lawrenciana",2
"2012-809",2012,2012-05-31,"809","3","200-500cm","NULL",NA
"2012-811",2012,2012-06-13,"811","1","0-10cm","NULL",NA
"2012-811",2012,2012-06-13,"811","1","10-25cm","Polystichum proliferum",1
"2012-811",2012,2012-06-13,"811","1","25-50cm","NULL",NA
"2012-811",2012,2012-06-13,"811","1","50-200cm","Senecio velleioides",3
"2012-811",2012,2012-06-13,"811","1","50-200cm","Polystichum proliferum",2
"2012-811",2012,2012-06-13,"811","1","50-200cm","Dryopoa dives",1
"2012-811",2012,2012-06-13,"811","1","200-500cm","NULL",NA
"2012-811",2012,2012-06-13,"811","2","0-10cm","Stellaria flaccida",5
"2012-811",2012,2012-06-13,"811","2","10-25cm","NULL",NA
"2012-811",2012,2012-06-13,"811","2","25-50cm","Histiopteris incisa",2
"2012-811",2012,2012-06-13,"811","2","25-50cm","Polystichum proliferum",1
"2012-811",2012,2012-06-13,"811","2","50-200cm","Polyscias sambucifolia",3
"2012-811",2012,2012-06-13,"811","2","50-200cm","Polystichum proliferum",2
"2012-811",2012,2012-06-13,"811","2","50-200cm","Dryopoa dives",1
"2012-811",2012,2012-06-13,"811","2","200-500cm","NULL",NA
"2012-811",2012,2012-06-13,"811","3","0-10cm","NULL",NA
"2012-811",2012,2012-06-13,"811","3","10-25cm","NULL",NA
"2012-811",2012,2012-06-13,"811","3","25-50cm","Blechnum wattsii",6
"2012-811",2012,2012-06-13,"811","3","50-200cm","Polystichum proliferum",2
"2012-811",2012,2012-06-13,"811","3","200-500cm","NULL",NA
"2012-816",2012,2012-05-30,"816","1","0-10cm","Viola hederacea",3
"2012-816",2012,2012-05-30,"816","1","0-10cm","Pomaderris aspera",1
"2012-816",2012,2012-05-30,"816","1","10-25cm","Stellaria flaccida",5
"2012-816",2012,2012-05-30,"816","1","10-25cm","Gonocarpus humilis",1
"2012-816",2012,2012-05-30,"816","1","10-25cm","Correa lawrenciana",1
"2012-816",2012,2012-05-30,"816","1","25-50cm","NULL",NA
"2012-816",2012,2012-05-30,"816","1","50-200cm","Senecio velleioides",1
"2012-816",2012,2012-05-30,"816","1","50-200cm","Pomaderris aspera",1
"2012-816",2012,2012-05-30,"816","1","50-200cm","Dryopoa dives",3
"2012-816",2012,2012-05-30,"816","1","200-500cm","NULL",NA
"2012-816",2012,2012-05-30,"816","2","0-10cm","Viola hederacea",6
"2012-816",2012,2012-05-30,"816","2","10-25cm","Tetrarrhena juncea",4
"2012-816",2012,2012-05-30,"816","2","10-25cm","Geranium potentilloides",1
"2012-816",2012,2012-05-30,"816","2","25-50cm","NULL",NA
"2012-816",2012,2012-05-30,"816","2","50-200cm","Dryopoa dives",3
"2012-816",2012,2012-05-30,"816","2","200-500cm","NULL",NA
"2012-816",2012,2012-05-30,"816","3","0-10cm","Galium propinquum",2
"2012-816",2012,2012-05-30,"816","3","0-10cm","Australina pusilla",30
"2012-816",2012,2012-05-30,"816","3","0-10cm","Tetrarrhena juncea",2
"2012-816",2012,2012-05-30,"816","3","10-25cm","Senecio velleioides",1
"2012-816",2012,2012-05-30,"816","3","25-50cm","Pomaderris aspera",9
"2012-816",2012,2012-05-30,"816","3","50-200cm","NULL",NA
"2012-816",2012,2012-05-30,"816","3","200-500cm","NULL",NA
"2012-903",2012,2012-06-08,"903","1","0-10cm","NULL",0
"2012-903",2012,2012-06-08,"903","1","10-25cm","NULL",0
"2012-903",2012,2012-06-08,"903","1","25-50cm","Polyscias sambucifolia",1
"2012-903",2012,2012-06-08,"903","1","50-200cm","Acacia dealbata",1
"2012-903",2012,2012-06-08,"903","1","200-500cm","Acacia dealbata",4
"2012-903",2012,2012-06-08,"903","1","200-500cm","Goodia lotifolia",7
"2012-903",2012,2012-06-08,"903","1","200-500cm","Polyscias sambucifolia",4
"2012-903",2012,2012-06-08,"903","2","0-10cm","NULL",0
"2012-903",2012,2012-06-08,"903","2","10-25cm","Polyscias sambucifolia",1
"2012-903",2012,2012-06-08,"903","2","25-50cm","Dryopoa dives",1
"2012-903",2012,2012-06-08,"903","2","50-200cm","Polyscias sambucifolia",5
"2012-903",2012,2012-06-08,"903","2","50-200cm","Senecio velleioides",1
"2012-903",2012,2012-06-08,"903","2","200-500cm","Polyscias sambucifolia",32
"2012-903",2012,2012-06-08,"903","3","0-10cm","NULL",0
"2012-903",2012,2012-06-08,"903","3","10-25cm","NULL",0
"2012-903",2012,2012-06-08,"903","3","25-50cm","NULL",0
"2012-903",2012,2012-06-08,"903","3","50-200cm","Acacia dealbata",5
"2012-903",2012,2012-06-08,"903","3","50-200cm","Polyscias sambucifolia",2
"2012-903",2012,2012-06-08,"903","3","200-500cm","Polyscias sambucifolia",6
"2012-905",2012,2012-06-13,"905","1","0-10cm","Australina pusilla",3
"2012-905",2012,2012-06-13,"905","1","10-25cm","Tetrarrhena juncea",5
"2012-905",2012,2012-06-13,"905","1","25-50cm","NULL",0
"2012-905",2012,2012-06-13,"905","1","50-200cm","Pteridium esculentum",5
"2012-905",2012,2012-06-13,"905","1","200-500cm","Acacia dealbata",1
"2012-905",2012,2012-06-13,"905","2","0-10cm","Conyza bonariensis",1
"2012-905",2012,2012-06-13,"905","2","10-25cm","NULL",0
"2012-905",2012,2012-06-13,"905","2","25-50cm","NULL",0
"2012-905",2012,2012-06-13,"905","2","50-200cm","Pteridium esculentum",5
"2012-905",2012,2012-06-13,"905","2","200-500cm","NULL",0
"2012-905",2012,2012-06-13,"905","3","0-10cm","Oreomyrrhis eriopoda",3
"2012-905",2012,2012-06-13,"905","3","0-10cm","Viola hederacea",5
"2012-905",2012,2012-06-13,"905","3","0-10cm","Conyza bonariensis",7
"2012-905",2012,2012-06-13,"905","3","10-25cm","Poa ensiformis",4
"2012-905",2012,2012-06-13,"905","3","25-50cm","Conyza bonariensis",1
"2012-905",2012,2012-06-13,"905","3","25-50cm","Clematis aristata",1
"2012-905",2012,2012-06-13,"905","3","50-200cm","Pteridium esculentum",4
"2012-905",2012,2012-06-13,"905","3","50-200cm","Acacia frigescens",1
"2012-905",2012,2012-06-13,"905","3","200-500cm","Acacia obliquinervia",1
"2012-906",2012,2012-06-08,"906","1","0-10cm","Australina pusilla",5
"2012-906",2012,2012-06-08,"906","1","0-10cm","Hydrocotyle hirta",3
"2012-906",2012,2012-06-08,"906","1","10-25cm","Tetrarrhena juncea",6
"2012-906",2012,2012-06-08,"906","1","10-25cm","Pomaderris aspera",2
"2012-906",2012,2012-06-08,"906","1","10-25cm","Stellaria flaccida",1
"2012-906",2012,2012-06-08,"906","1","25-50cm","Polystichum proliferum",1
"2012-906",2012,2012-06-08,"906","1","25-50cm","Acacia frigescens",1
"2012-906",2012,2012-06-08,"906","1","50-200cm","Pteridium esculentum",1
"2012-906",2012,2012-06-08,"906","1","200-500cm","Pomaderris aspera",8
"2012-906",2012,2012-06-08,"906","2","0-10cm","NULL",0
"2012-906",2012,2012-06-08,"906","2","10-25cm","Pomaderris aspera",1
"2012-906",2012,2012-06-08,"906","2","10-25cm","Tetrarrhena juncea",1
"2012-906",2012,2012-06-08,"906","2","25-50cm","Coprosma quadrifida",3
"2012-906",2012,2012-06-08,"906","2","50-200cm","Pteridium esculentum",5
"2012-906",2012,2012-06-08,"906","2","200-500cm","Pomaderris aspera",1
"2012-906",2012,2012-06-08,"906","3","0-10cm","NULL",0
"2012-906",2012,2012-06-08,"906","3","10-25cm","Acacia dealbata",1
"2012-906",2012,2012-06-08,"906","3","25-50cm","Coprosma quadrifida",2
"2012-906",2012,2012-06-08,"906","3","50-200cm","Pteridium esculentum",9
"2012-906",2012,2012-06-08,"906","3","200-500cm","NULL",0
"2012-907",2012,2012-05-10,"907","1","0-10cm","NULL",0
"2012-907",2012,2012-05-10,"907","1","10-25cm","Tetrarrhena juncea",3
"2012-907",2012,2012-05-10,"907","1","25-50cm","Clematis aristata",1
"2012-907",2012,2012-05-10,"907","1","50-200cm","NULL",0
"2012-907",2012,2012-05-10,"907","1","200-500cm","Eucalyptus regnans",4
"2012-907",2012,2012-05-10,"907","2","0-10cm","Viola hederacea",12
"2012-907",2012,2012-05-10,"907","2","10-25cm","Poa ensiformis",1
"2012-907",2012,2012-05-10,"907","2","25-50cm","Eucalyptus regnans",1
"2012-907",2012,2012-05-10,"907","2","50-200cm","NULL",0
"2012-907",2012,2012-05-10,"907","2","200-500cm","Pomaderris aspera",3
"2012-907",2012,2012-05-10,"907","2","200-500cm","Eucalyptus regnans",1
"2012-907",2012,2012-05-10,"907","3","0-10cm","Australina pusilla",25
"2012-907",2012,2012-05-10,"907","3","10-25cm","NULL",0
"2012-907",2012,2012-05-10,"907","3","25-50cm","Coprosma quadrifida",2
"2012-907",2012,2012-05-10,"907","3","25-50cm","Pomaderris aspera",2
"2012-907",2012,2012-05-10,"907","3","50-200cm","NULL",0
"2012-907",2012,2012-05-10,"907","3","200-500cm","Bedfordia arborescens",1
"2012-908",2012,2012-05-10,"908","1","0-10cm","Hydrocotyle hirta",1
"2012-908",2012,2012-05-10,"908","1","0-10cm","Viola hederacea",6
"2012-908",2012,2012-05-10,"908","1","0-10cm","Geranium potentilloides",4
"2012-908",2012,2012-05-10,"908","1","10-25cm","Tetrarrhena juncea",6
"2012-908",2012,2012-05-10,"908","1","25-50cm","Coprosma quadrifida",3
"2012-908",2012,2012-05-10,"908","1","25-50cm","Pomaderris aspera",8
"2012-908",2012,2012-05-10,"908","1","50-200cm","Pomaderris aspera",4
"2012-908",2012,2012-05-10,"908","1","200-500cm","NULL",0
"2012-908",2012,2012-05-10,"908","2","0-10cm","Galium propinquum",2
"2012-908",2012,2012-05-10,"908","2","0-10cm","Tetrarrhena juncea",6
"2012-908",2012,2012-05-10,"908","2","0-10cm","Stellaria flaccida",3
"2012-908",2012,2012-05-10,"908","2","10-25cm","Correa lawrenciana",1
"2012-908",2012,2012-05-10,"908","2","10-25cm","Acacia dealbata",1
"2012-908",2012,2012-05-10,"908","2","25-50cm","Pteridium esculentum",1
"2012-908",2012,2012-05-10,"908","2","25-50cm","Correa lawrenciana",2
"2012-908",2012,2012-05-10,"908","2","25-50cm","Pomaderris aspera",8
"2012-908",2012,2012-05-10,"908","2","50-200cm","Pomaderris aspera",12
"2012-908",2012,2012-05-10,"908","2","50-200cm","Pteridium esculentum",1
"2012-908",2012,2012-05-10,"908","2","200-500cm","NULL",0
"2012-908",2012,2012-05-10,"908","3","0-10cm","Viola hederacea",10
"2012-908",2012,2012-05-10,"908","3","10-25cm","Pomaderris aspera",1
"2012-908",2012,2012-05-10,"908","3","10-25cm","Clematis aristata",1
"2012-908",2012,2012-05-10,"908","3","10-25cm","Tetrarrhena juncea",10
"2012-908",2012,2012-05-10,"908","3","25-50cm","Cassinia aculeata",1
"2012-908",2012,2012-05-10,"908","3","50-200cm","Pomaderris aspera",2
"2012-908",2012,2012-05-10,"908","3","50-200cm","Stellaria flaccida",1
"2012-908",2012,2012-05-10,"908","3","200-500cm","NULL",0
"2012-909",2012,2012-05-10,"909","1","0-10cm","Geranium potentilloides",2
"2012-909",2012,2012-05-10,"909","1","0-10cm","Hydrocotyle hirta",3
"2012-909",2012,2012-05-10,"909","1","10-25cm","NULL",0
"2012-909",2012,2012-05-10,"909","1","25-50cm","Tetrarrhena juncea",10
"2012-909",2012,2012-05-10,"909","1","50-200cm","Pteridium esculentum",2
"2012-909",2012,2012-05-10,"909","1","200-500cm","NULL",0
"2012-909",2012,2012-05-10,"909","2","0-10cm","Viola hederacea",20
"2012-909",2012,2012-05-10,"909","2","0-10cm","Leptostigma reptans",5
"2012-909",2012,2012-05-10,"909","2","0-10cm","Hydrocotyle hirta",4
"2012-909",2012,2012-05-10,"909","2","10-25cm","Tetrarrhena juncea",15
"2012-909",2012,2012-05-10,"909","2","25-50cm","Pteridium esculentum",1
"2012-909",2012,2012-05-10,"909","2","50-200cm","Pteridium esculentum",3
"2012-909",2012,2012-05-10,"909","2","200-500cm","NULL",0
"2012-909",2012,2012-05-10,"909","3","0-10cm","Hydrocotyle hirta",4
"2012-909",2012,2012-05-10,"909","3","0-10cm","Geranium potentilloides",7
"2012-909",2012,2012-05-10,"909","3","0-10cm","Viola hederacea",15
"2012-909",2012,2012-05-10,"909","3","10-25cm","Tetrarrhena juncea",20
"2012-909",2012,2012-05-10,"909","3","25-50cm","Cassinia aculeata",1
"2012-909",2012,2012-05-10,"909","3","50-200cm","Cassinia aculeata",1
"2012-909",2012,2012-05-10,"909","3","50-200cm","Pteridium esculentum",2
"2012-909",2012,2012-05-10,"909","3","200-500cm","NULL",0
"2012-910",2012,2012-05-10,"910","1","0-10cm","Gonocarpus humilis",2
"2012-910",2012,2012-05-10,"910","1","0-10cm","Prostanthera lasianthos",1
"2012-910",2012,2012-05-10,"910","1","10-25cm","Tetrarrhena juncea",5
"2012-910",2012,2012-05-10,"910","1","10-25cm","Correa lawrenciana",1
"2012-910",2012,2012-05-10,"910","1","25-50cm","Acacia dealbata",1
"2012-910",2012,2012-05-10,"910","1","50-200cm","Acacia obliquinervia",2
"2012-910",2012,2012-05-10,"910","1","50-200cm","Lepidosperma elatius",1
"2012-910",2012,2012-05-10,"910","1","50-200cm","Pteridium esculentum",1
"2012-910",2012,2012-05-10,"910","1","200-500cm","Acacia obliquinervia",1
"2012-910",2012,2012-05-10,"910","2","0-10cm","Geranium potentilloides",2
"2012-910",2012,2012-05-10,"910","2","10-25cm","Galium propinquum",2
"2012-910",2012,2012-05-10,"910","2","25-50cm","Tetrarrhena juncea",8
"2012-910",2012,2012-05-10,"910","2","25-50cm","Prostanthera lasianthos",2
"2012-910",2012,2012-05-10,"910","2","50-200cm","Lepidosperma elatius",1
"2012-910",2012,2012-05-10,"910","2","50-200cm","Pteridium esculentum",1
"2012-910",2012,2012-05-10,"910","2","50-200cm","Cassinia aculeata",1
"2012-910",2012,2012-05-10,"910","2","200-500cm","NULL",0
"2012-910",2012,2012-05-10,"910","3","0-10cm","Geranium potentilloides",4
"2012-910",2012,2012-05-10,"910","3","0-10cm","Viola hederacea",4
"2012-910",2012,2012-05-10,"910","3","0-10cm","Galium propinquum",2
"2012-910",2012,2012-05-10,"910","3","10-25cm","Gonocarpus humilis",2
"2012-910",2012,2012-05-10,"910","3","25-50cm","Tetrarrhena juncea",5
"2012-910",2012,2012-05-10,"910","3","50-200cm","Pteridium esculentum",5
"2012-910",2012,2012-05-10,"910","3","200-500cm","Acacia dealbata",1
"2012-911",2012,2012-09-03,"911","1","0-10cm","Stellaria flaccida",1
"2012-911",2012,2012-09-03,"911","1","10-25cm","Tetrarrhena juncea",5
"2012-911",2012,2012-09-03,"911","1","10-25cm","Mentha laxiflora",1
"2012-911",2012,2012-09-03,"911","1","25-50cm","Asperula gunnii",1
"2012-911",2012,2012-09-03,"911","1","50-200cm","Pteridium esculentum",7
"2012-911",2012,2012-09-03,"911","1","50-200cm","Dryopoa dives",2
"2012-911",2012,2012-09-03,"911","1","200-500cm","NULL",0
"2012-911",2012,2012-09-03,"911","2","0-10cm","Stellaria flaccida",3
"2012-911",2012,2012-09-03,"911","2","10-25cm","NULL",0
"2012-911",2012,2012-09-03,"911","2","25-50cm","NULL",0
"2012-911",2012,2012-09-03,"911","2","50-200cm","Pteridium esculentum",9
"2012-911",2012,2012-09-03,"911","2","200-500cm","NULL",0
"2012-911",2012,2012-09-03,"911","3","0-10cm","NULL",0
"2012-911",2012,2012-09-03,"911","3","10-25cm","Stellaria flaccida",5
"2012-911",2012,2012-09-03,"911","3","25-50cm","Tetrarrhena juncea",4
"2012-911",2012,2012-09-03,"911","3","50-200cm","Pteridium esculentum",6
"2012-911",2012,2012-09-03,"911","3","50-200cm","Senecio velleioides",2
"2012-911",2012,2012-09-03,"911","3","200-500cm","Eucalyptus regnans",1
"2012-912",2012,2012-09-06,"912","1","0-10cm","NULL",0
"2012-912",2012,2012-09-06,"912","1","10-25cm","NULL",0
"2012-912",2012,2012-09-06,"912","1","25-50cm","Dryopoa dives",5
"2012-912",2012,2012-09-06,"912","1","50-200cm","Olearia argophylla",1
"2012-912",2012,2012-09-06,"912","1","50-200cm","Acacia dealbata",1
"2012-912",2012,2012-09-06,"912","1","200-500cm","Acacia dealbata",5
"2012-912",2012,2012-09-06,"912","1","200-500cm","Eucalyptus regnans",1
"2012-912",2012,2012-09-06,"912","2","0-10cm","NULL",0
"2012-912",2012,2012-09-06,"912","2","10-25cm","Tetrarrhena juncea",4
"2012-912",2012,2012-09-06,"912","2","25-50cm","Acacia dealbata",1
"2012-912",2012,2012-09-06,"912","2","25-50cm","Clematis aristata",1
"2012-912",2012,2012-09-06,"912","2","50-200cm","Pteridium esculentum",6
"2012-912",2012,2012-09-06,"912","2","50-200cm","Pomaderris aspera",1
"2012-912",2012,2012-09-06,"912","2","200-500cm","Eucalyptus regnans",2
"2012-912",2012,2012-09-06,"912","2","200-500cm","Acacia dealbata",8
"2012-912",2012,2012-09-06,"912","3","0-10cm","Tetrarrhena juncea",5
"2012-912",2012,2012-09-06,"912","3","10-25cm","Lepidosperma elatius",3
"2012-912",2012,2012-09-06,"912","3","25-50cm","NULL",0
"2012-912",2012,2012-09-06,"912","3","50-200cm","Correa lawrenciana",1
"2012-912",2012,2012-09-06,"912","3","200-500cm","Eucalyptus regnans",5
"2012-913",2012,2012-09-07,"913","1","0-10cm","Olearia phlogopappa",1
"2012-913",2012,2012-09-07,"913","1","0-10cm","Tetrarrhena juncea",3
"2012-913",2012,2012-09-07,"913","1","10-25cm","Persoonia arborea",1
"2012-913",2012,2012-09-07,"913","1","25-50cm","Persoonia arborea",3
"2012-913",2012,2012-09-07,"913","1","50-200cm","Pteridium esculentum",3
"2012-913",2012,2012-09-07,"913","1","200-500cm","Polyscias sambucifolia",7
"2012-913",2012,2012-09-07,"913","2","0-10cm","Tetrarrhena juncea",2
"2012-913",2012,2012-09-07,"913","2","0-10cm","Prostanthera lasianthos",1
"2012-913",2012,2012-09-07,"913","2","10-25cm","Zieria arborescens",2
"2012-913",2012,2012-09-07,"913","2","25-50cm","NULL",0
"2012-913",2012,2012-09-07,"913","2","50-200cm","Polyscias sambucifolia",5
"2012-913",2012,2012-09-07,"913","2","200-500cm","Polyscias sambucifolia",10
"2012-913",2012,2012-09-07,"913","2","200-500cm","Eucalyptus regnans",1
"2012-913",2012,2012-09-07,"913","3","0-10cm","NULL",0
"2012-913",2012,2012-09-07,"913","3","10-25cm","Tetrarrhena juncea",3
"2012-913",2012,2012-09-07,"913","3","25-50cm","NULL",0
"2012-913",2012,2012-09-07,"913","3","50-200cm","Pteridium esculentum",4
"2012-913",2012,2012-09-07,"913","3","200-500cm","NULL",0
"2012-914",2012,2012-09-07,"914","1","0-10cm","Tetrarrhena juncea",4
"2012-914",2012,2012-09-07,"914","1","10-25cm","Cassinia aculeata",1
"2012-914",2012,2012-09-07,"914","1","25-50cm","NULL",0
"2012-914",2012,2012-09-07,"914","1","50-200cm","Pteridium esculentum",1
"2012-914",2012,2012-09-07,"914","1","200-500cm","Eucalyptus regnans",4
"2012-914",2012,2012-09-07,"914","2","0-10cm","Tetrarrhena juncea",4
"2012-914",2012,2012-09-07,"914","2","10-25cm","Correa lawrenciana",1
"2012-914",2012,2012-09-07,"914","2","25-50cm","Pomaderris aspera",1
"2012-914",2012,2012-09-07,"914","2","25-50cm","Correa lawrenciana",2
"2012-914",2012,2012-09-07,"914","2","50-200cm","Pomaderris aspera",6
"2012-914",2012,2012-09-07,"914","2","200-500cm","Pomaderris aspera",3
"2012-914",2012,2012-09-07,"914","2","200-500cm","Eucalyptus regnans",10
"2012-914",2012,2012-09-07,"914","2","200-500cm","Acacia dealbata",1
"2012-914",2012,2012-09-07,"914","3","0-10cm","NULL",NA
"2012-914",2012,2012-09-07,"914","3","10-25cm","Tetrarrhena juncea",3
"2012-914",2012,2012-09-07,"914","3","25-50cm","Correa lawrenciana",1
"2012-914",2012,2012-09-07,"914","3","50-200cm","Acacia dealbata",2
"2012-914",2012,2012-09-07,"914","3","50-200cm","Pomaderris aspera",4
