"year","month_year","trip_no","site_name","site_grid","species","avg_of_cover","avg_of_fl","avg_of_seed","dead_alive"
2000,"Aug.00","65","Main Camp","MC10","Crotalaria eremaea",1,0,0,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Eriachne aristidea",5,0.5,2.5,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Euphorbia drummondii",6,2,1.5,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Euphorbia tannensis",1.666666667,0,2,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Goodenia cycloptera",1,4,0,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Grevillea stenobotrya",18,2,0,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Helipterum molle",1,5,0,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Lechenaultia divaricata",2,0,0,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Oldenlandia pterospora",1,0,2.5,"Alive"
2000,"Aug.00","65","Main Camp","MC10","Acacia dictyophleba",25,1,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Aristida contorta",3.75,0.5,2.5,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Triodia basedowii",31,0,4,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Trachymene glaucifolia",2.5,3,1,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Stylobasium spathulatum",5.666666667,0.666666667,1.333333333,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Grevillea stenobotrya",2,2,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Euphorbia drummondii",3,4,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Eucalyptus pachyphylla",5,0,1,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Eriachne aristidea",2,0,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Eucalyptus pachyphylla",7.666666667,0,0.666666667,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Eragrostis eriopoda",5,0,5,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Dicrastylis costelloi",1,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Acacia ligulata",1,0,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Aristida contorta",2.333333333,1,2.666666667,"Alive"
2000,"Aug.00","65","South Site","SS4","Atriplex nummularia",1,0,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Calandrinia balonensis",5.333333333,3.666666667,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Eragrostis eriopoda",1.5,0,2.5,"Alive"
2000,"Aug.00","65","South Site","SS4","Eremophila longifolia",5,1,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Eriachne aristidea",2,1,2,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Eremophila longifolia",3,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Scaevola parvifolia",1,3,1,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Eriachne aristidea",1,1,2.5,"Alive"
2000,"Aug.00","65","Main Camp","MC4","Yakirra australiensis",3,0,1,"Alive"
2000,"Aug.00","65","Main Camp","MC11","Triraphis mollis",5,0,2,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Euphorbia drummondii",1,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Euphorbia tannensis",1,0,3,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Goodenia cycloptera",2,1,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Grevillea stenobotrya",25,3,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Acacia stenophylla",2,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Ptilotus polystachyus",1,1,1,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Aristida contorta",9,0.25,2.5,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Setaria surgens",1,0,5,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Sida fibulifera",5,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Tephrosia rosea",12.66666667,2,1.333333333,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Trachymene glaucifolia",1,1,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Triodia basedowii",41.25,0,2.25,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Triumfetta winneckeana",1,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Eragrostis eriopoda",2,0,2,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Goodenia cycloptera",1,0,0,"Alive"
2000,"Aug.00","65","Plum Pudding","PP1","Portulaca pilosa",1,1,4,"Alive"
2000,"Aug.00","65","South Site","SS4","Trachymene glaucifolia",1,3.333333333,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Euphorbia tannensis",1.5,1,3.5,"Alive"
2000,"Aug.00","65","Plum Pudding","PP0","Ptilotus latifolius",4,4,4,"Alive"
2000,"Aug.00","65","South Site","SS4","yellow flowered shrub",7,5,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Triodia basedowii",30.83333333,0.166666667,3.833333333,"Alive"
2000,"Aug.00","65","South Site","SS4","Setaria surgens",2,0,1,"Alive"
2000,"Aug.00","65","South Site","SS4","Scaevola depauperata",1,0,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Ptilotus polystachyus",2,2,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Portulaca intraterranea",1,0,1,"Alive"
2000,"Aug.00","65","South Site","SS4","Grevillea stenobotrya",1,0,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Othonna gregorii",1,3,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Leucochrysum stipitatum",5,0,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Halgania cyanea",5.5,1,0,"Alive"
2000,"Aug.00","65","South Site","SS4","Paractaenum refractum",1,0,1,"Alive"
2000,"Aug.00","65","South Site","SS4","Yakirra australiensis",1,0,2,"Alive"
2000,"Aug.00","65","South Site","SS4","Goodenia cycloptera",1,3,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Triumfetta winneckeana",3,0,2.5,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Triodia basedowii",39.16666667,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Acacia dictyophleba",1,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Acacia coriacea",30,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Eucalyptus gamophylla",25,5,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Eucalyptus pachyphylla",15,0,3,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Helipterum molle",1,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Scaevola parvifolia",1,0,1,"Alive"
2000,"Oct.00","66","Cravens Peak","CP1","Triodia basedowii",45.83333333,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP2","Eucalyptus pachyphylla",15,0,4,"Alive"
2000,"Oct.00","66","Carlo","CS5","Eriachne aristidea",5,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Yakirra australiensis",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Euphorbia drummondii",1,5,5,"Alive"
2000,"Oct.00","66","Carlo","CS5","Triodia basedowii",38.75,0,1.75,"Alive"
2000,"Oct.00","66","Carlo","CS5","Trachymene glaucifolia",1,0,5,"Alive"
2000,"Oct.00","66","Carlo","CS5","Tephrosia rosea",10,2.5,3,"Alive"
2000,"Oct.00","66","Carlo","CS5","Scaevola depauperata",7.5,2,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Portulaca pilosa",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Paractaenum refractum",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS5","Oldenlandia pterospora",1,0,1,"Alive"
2000,"Oct.00","66","Carlo","CS5","Newcastelia spodiotricha",20,5,5,"Alive"
2000,"Oct.00","66","Carlo","CS5","Lechenaultia divaricata",1,0,0,"Alive"
2000,"Oct.00","66","Cravens Peak","CP2","Triodia basedowii",39.16666667,0,0,"Alive"
2000,"Oct.00","66","Field River South","FRS2","Halgania cyanea",1,0,3,"Alive"
2000,"Oct.00","66","Carlo","CS2","Scaevola parvibarbata",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Grevillea striata",10,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Euphorbia tannensis",1,0,0,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Acacia dictyophleba",13,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Eriachne aristidea",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Tribulus hystrix",1,0,5,"Alive"
2000,"Oct.00","66","Field River South","FRS2","Euphorbia drummondii",1,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Euphorbia drummondii",1,5,5,"Alive"
2000,"Oct.00","66","Field River South","FRS2","Sida fibulifera",1,0,0,"Alive"
2000,"Oct.00","66","Field River South","FRS2","sp A",3,2.5,0,"Alive"
2000,"Oct.00","66","Field River South","FRS2","Trachymene glaucifolia",5.2,0.2,4.2,"Alive"
2000,"Oct.00","66","Field River South","FRS2","Triodia basedowii",39,0,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Calandrinia balonensis",1,4,3,"Alive"
2000,"Oct.00","66","Carlo","CS2","Crotalaria cunninghamii",10,0,5,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Setaria surgens",1,0,2.5,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Euphorbia drummondii",5,2,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Crotalaria eremaea",1,4,0,"Alive"
2000,"Oct.00","66","Carlo","CS2","Triodia basedowii",47.5,0,0.833333333,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Grevillea stenobotrya",20,0,5,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Acacia dictyophleba",5,0,3,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Triodia basedowii",51,0,0,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Sida fibulifera",5,0,0,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Newcastelia spodiotricha",15,0,5,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Nicotiana megalosiphon",1,3,5,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Rulingia loxophylla",5,3,0,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Trachymene glaucifolia",3,0,5,"Alive"
2000,"Oct.00","66","Carlo","CS5","Aristida contorta",3,0,0.5,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Dicrastylis costelloi",1,0,0,"Alive"
2000,"Oct.00","66","Field River North","FRN1","Calotis erinacea",15,0,5,"Alive"
2000,"Oct.00","66","Carlo","CS5","Calotis erinacea",1,0,1,"Alive"
2000,"Oct.00","66","Field River North","FRN2","Scaevola depauperata",5,2,2,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Triodia basedowii",46,0,1.8,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Trianthema pilosa",3,0,2,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Sida fibulifera",10,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Ptilotus polystachyus",1.5,0,1.5,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Grevillea stenobotrya",7.5,0,3.5,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Goodenia cycloptera",1,0,3,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Euphorbia drummondii",2,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Crotalaria eremaea",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Aristida contorta",4,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Yakirra australiensis",1,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Yakirra australiensis",1.5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Atalaya hemiglauca",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Calandrinia balonensis",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Eriachne aristidea",1.333333333,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Eriachne aristidea",5,0,4,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Eremophila obovata",10,0,1,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Lepidium rotundum",1,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Ptilotus polystachyus",1,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Sida fibulifera",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Trachymene glaucifolia",3,1,5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Calandrinia balonensis",1,5,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Yakirra australiensis",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Acacia ligulata",15,0,1,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Crotalaria cunninghamii",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Acacia ligulata",2,0,4,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Atalaya hemiglauca",5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Triumfetta winneckeana",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Aristida contorta",32.5,0,4,"Alive"
2000,"Oct.00","66","Main Camp","MC4","Triodia basedowii",33.33333333,0,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Triodia basedowii",34.16666667,0,2.5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Sclerolaena eriacantha",5,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Grevillea striata",6,0,2,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Grevillea stenobotrya",3.5,0,3.5,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Goodenia cycloptera",2,0,4,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Eremophila longifolia",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Ptilotus polystachyus",6,0.333333333,0.666666667,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Aristida contorta",7.6,0,3,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Scaevola parvifolia",2,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Setaria surgens",3,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Sida fibulifera",2,1.5,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Trianthema pilosa",5,0,4,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Goodenia cycloptera",1,4,4,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Triodia basedowii",42.5,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Grevillea striata",15,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Eriachne aristidea",1,0,4.5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Crotalaria cunninghamii",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Trichodesma zeylanicum",1,5,3,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Sida fibulifera",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Paractaenum refractum",1,0,5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Goodenia cycloptera",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Euphorbia tannensis",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Halgania cyanea",7.5,1.5,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Dodonaea viscosa",20,0,5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Helipterum floribundum",5,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Aristida contorta",3,0,4.5,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Yakirra australiensis",1,0,3,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Triodia basedowii",33,0,2.4,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Trichodesma zeylanicum",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Trachymene glaucifolia",1,5,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Yakirra australiensis",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW3","Euphorbia drummondii",1,4,0,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Sida fibulifera",1,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Yakirra australiensis",3,0,0,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Dactyloctenium radulans",1,0,4,"Alive"
2000,"Oct.00","66","Tobermorey West","TBW4","Eremophila ovata",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Yakirra australiensis",4,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Aristida contorta",6.6,0,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Eriachne aristidea",1,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Crotalaria eremaea",10,0,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE2","Acacia ligulata",10,0,3,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Euphorbia drummondii",4,3.666666667,0.666666667,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Trianthema pilosa",3,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Oldenlandia pterospora",1,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Ptilotus polystachyus",1,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Trianthema pilosa",3,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Triodia basedowii",49,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Yakirra australiensis",5,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Acacia ligulata",2,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Aristida contorta",6,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Calandrinia balonensis",2,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Crotalaria cunninghamii",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Eriachne aristidea",1.333333333,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC2","Euphorbia drummondii",3.5,0,1.5,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Euphorbia tannensis",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Yakirra australiensis",1.5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Aristida contorta",1.5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Crotalaria eremaea",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Eremophila longifolia",5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Eriachne aristidea",2,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Euphorbia drummondii",2,0,1.5,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Grevillea stenobotrya",2,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Oldenlandia pterospora",1,0,4,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Sida fibulifera",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Trachymene glaucifolia",1,0,2,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Triodia basedowii",44.16666667,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Triodia basedowii",54.16666667,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Eriachne aristidea",5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Acacia dictyophleba",15,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Acacia ligulata",20,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Aristida contorta",6,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Eriachne aristidea",5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Euphorbia drummondii",5,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Euphorbia tannensis",1,0,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Grevillea stenobotrya",11.66666667,0,3.666666667,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Leucochrysum stipitatum",2,2,0,"Alive"
2000,"Oct.00","66","Main Camp","MC10","Oldenlandia pterospora",1,0,1,"Alive"
2000,"Oct.00","66","Main Camp","MC1","Trianthema pilosa",2.5,0,1,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Euphorbia drummondii",1,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Aristida contorta",3.666666667,0,2.333333333,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Acacia ligulata",5,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Abutilon otocarpum",3,0,1.5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Aristida contorta",5.25,0,1.75,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Crotalaria cunninghamii",1,0,3,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Crotalaria eremaea",1,0,0,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Dicrastylis costelloi",5,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Dodonaea viscosa",5,0,5,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Eragrostis eriopoda",5,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Eucalyptus pachyphylla",1,4,2,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Ptilotus polystachyus",15,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Goodenia cycloptera",1,3,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Grevillea stenobotrya",12.5,0,2.5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Paractaenum refractum",5,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Triodia basedowii",42.5,0,1,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Scaevola depauperata",1,0,5,"Alive"
2000,"Oct.00","66","Main Camp","MC11","Crotalaria cunninghamii",10,4,4,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Stylobasium spathulatum",5,0,4,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Trachymene glaucifolia",10,0,5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Triodia basedowii",29.16666667,0,1.5,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Eriachne aristidea",2.333333333,0,4.333333333,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Eragrostis eriopoda",1,0,3,"Alive"
2000,"Oct.00","66","Tobermorey East","TBE1","Setaria surgens",1,0,4,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Eriachne aristidea",5,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Tephrosia rosea",7.666666667,0.666666667,1,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Sida fibulifera",3,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Grass A",10,0,5,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Dicrastylis costelloi",1,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Ptilotus latifolius",1,0,5,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Aristida contorta",10.25,0,5,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Eucalyptus pachyphylla",25,0,3,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Euphorbia drummondii",1,5,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Triodia basedowii",27,0,0.8,"Alive"
2000,"Oct.00","66","Plum Pudding","PP0","Grevillea stenobotrya",5,0,0,"Alive"
2000,"Oct.00","66","Plum Pudding","PP1","Grevillea stenobotrya",25,0,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Calandrinia balonensis",1,1,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Crotalaria cunninghamii",3,1.5,1.5,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Eriachne aristidea",5,0,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Euphorbia drummondii",3.5,0.5,1.5,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Euphorbia tannensis",2.666666667,1,2,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Goodenia cycloptera",5,3,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Grevillea stenobotrya",10,0,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Ptilotus spp.",1,2,0,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Sida fibulifera",20,4,0,"Alive"
2000,"Nov.00","67","Main Camp","MC4","Plant F (shrub)",10,0,5,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Aristida contorta",10,0,2,"Alive"
2000,"Nov.00","67","Main Camp","MC1","Euphorbia drummondii",3.5,2,1.5,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Tephrosia rosea",7.5,2,0.5,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Triodia basedowii",52,0,1.8,"Alive"
2000,"Nov.00","67","Main Camp","MC2","Triumfetta winneckeana",15,1,0,"Alive"
2000,"Nov.00","67","Main Camp","MC4","Triumfetta winneckeana",5,0,0,"Alive"
