SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
CMBROG,CS2000,1,05-Sep-98,Agrostis stolonifera,<0.1%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
CMBROG,CS2000,1,05-Sep-98,Fontinalis antipyretica,1-2.5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
CMBROG,CS2000,1,05-Sep-98,Fontinalis squamosa,5-10%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2000,1,06-Sep-98,Eleogiton fluitans,<0.1%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2000,1,06-Sep-98,Glyceria fluitans,5-10%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2000,1,06-Sep-98,Myosotis scorpioides,<0.1%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2000,1,06-Sep-98,Veronica beccabunga,<0.1%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Callitriche sp,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Glyceria fluitans,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Ranunculus omiophyllus,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Rhynchostegium riparioides,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Rorippa nasturtium-aquaticum,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
DLHRIK,CS2000,1,07-Sep-98,Veronica beccabunga,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
FALEKI,CS2000,1,10-Jul-98,No species entered,0,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
NPWDRZ,CS2000,1,09-Jul-98,Chiloscyphus polyanthos,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
NPWDRZ,CS2000,1,09-Jul-98,Pellia sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
NPWDRZ,CS2000,1,09-Jul-98,Rhynchostegium riparioides,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
CRWYWA,CS2000,1,26-Jun-98,Fontinalis antipyretica,5-10%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2000,1,26-Jun-98,Rhynchostegium riparioides,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2000,1,26-Jun-98,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
YYXKLZ,CS2000,1,28-Jun-98,Scapania undulata,10-25%,24s,32,True uplands (Scotland),Highland,SCO
EPDZLB,CS2000,1,15-Sep-98,Fontinalis antipyretica,5-10%,25s,33,Lowlands (Scotland),Highland,SCO
EPDZLB,CS2000,1,15-Sep-98,Myosotis scorpioides,1-2.5%,25s,33,Lowlands (Scotland),Highland,SCO
EPDZLB,CS2000,1,15-Sep-98,Rhynchostegium riparioides,10-25%,25s,33,Lowlands (Scotland),Highland,SCO
EPDZLB,CS2000,1,15-Sep-98,Vaucheria sp,1-2.5%,25s,33,Lowlands (Scotland),Highland,SCO
AQLJEH,CS2000,1,22-Sep-98,Rhynchostegium riparioides,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
EPCXUG,CS2000,1,23-Sep-98,Callitriche sp,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2000,1,23-Sep-98,Caltha palustris,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2000,1,23-Sep-98,Glyceria fluitans,0.1-1%,25s,33,Lowlands (Scotland),Moray,SCO
GAEJTI,CS2000,1,25-Sep-98,No species entered,0,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GCKECU,CS2000,1,25-Sep-98,No species entered,0,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
KKQPEW,CS2000,1,22-Aug-98,Berula erecta,>75%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Callitriche sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Caltha palustris,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Glyceria maxima,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Iris pseudacorus,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Polygonum sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2000,1,22-Aug-98,Veronica anagallis-aquatica,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JNFHMV,CS2000,1,09-Jul-98,Rhynchostegium riparioides,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
HHGYVR,CS2000,1,15-Jul-98,Batrachospermum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
HHGYVR,CS2000,1,15-Jul-98,Scapania undulata,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
HFZBUF,CS2000,1,20-Sep-98,Drepanocladus revolvens,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
HFZBUF,CS2000,1,20-Sep-98,Phragmites australis,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
HFZBUF,CS2000,1,20-Sep-98,Potamogeton polygonifolius,10-25%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
HFZBUF,CS2000,1,20-Sep-98,Sphagnum sp,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Callitriche sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Caltha palustris,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Chiloscyphus polyanthos,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Equisetum fluviatile,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Hygrohypnum ochraceum,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2000,1,20-Sep-98,Spirogyra sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
VLABYI,CS2000,1,24-Sep-98,Fontinalis antipyretica,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
VLABYI,CS2000,1,24-Sep-98,Myosotis scorpioides,0.1-1%,25s,33,Lowlands (Scotland),Moray,SCO
DOCHFG,CS2000,1,24-Sep-98,Rorippa amphibia,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Moray,SCO
COIKIP,CS2000,1,25-Sep-98,No species entered,0,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
ANHJGW,CS2000,1,24-Aug-98,Blindia acuta,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2000,1,24-Aug-98,Littorella uniflora,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2000,1,24-Aug-98,Menyanthes trifoliata,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2000,1,24-Aug-98,Potamogeton natans,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2000,1,24-Aug-98,Potamogeton pectinatus,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2000,1,24-Aug-98,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ZTUIEI,CS2000,1,16-Sep-98,Agrostis stolonifera,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2000,1,16-Sep-98,Equisetum palustre,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2000,1,16-Sep-98,Fontinalis squamosa,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2000,1,16-Sep-98,Hygrohypnum ochraceum,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2000,1,16-Sep-98,Juncus bulbosus,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JFYGIL,CS2000,1,21-Aug-98,Fissidens taxifolius,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2000,1,21-Aug-98,Hylocomium splendens,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2000,1,21-Aug-98,Pseudoscleropodium purum,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2000,1,21-Aug-98,Racomitrium aciculare,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2000,1,21-Aug-98,Rhytidiadelphus squarrosus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2000,1,21-Aug-98,Scapania undulata,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ELWJGA,CS2000,1,15-Jul-98,Blindia acuta,2.5-5%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ELWJGA,CS2000,1,15-Jul-98,Potamogeton natans,1-2.5%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
YJTHLC,CS2000,1,19-Aug-98,Scapania undulata,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
YJTHLC,CS2000,1,19-Aug-98,Sphagnum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Agrostis stolonifera,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Fontinalis antipyretica,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Juncus bulbosus,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Myosotis scorpioides,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Ranunculus flammula,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2000,1,18-Sep-98,Stellaria palustris,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KVEVJD,CS2000,1,20-Aug-98,Marsupella emarginata,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QNUBNN,CS2000,1,16-Jul-98,Batrachospermum sp,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2000,1,16-Jul-98,Ranunculus flammula,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
SGZFTP,CS2000,1,04-Aug-98,No species entered,0,21s,29,True uplands (Scotland),Highland,SCO
QYXARR,CS2000,1,20-Aug-98,Littorella uniflora,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QYXARR,CS2000,1,20-Aug-98,Ranunculus flammula,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Caltha palustris,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Fontinalis antipyretica,50-75%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Littorella uniflora,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Menyanthes trifoliata,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Myriophyllum alterniflorum,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Potamogeton natans,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Ranunculus flammula,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2000,1,20-Aug-98,Sparganium angustifolium,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OVZQKU,CS2000,1,27-Jun-98,Fontinalis antipyretica,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2000,1,27-Jun-98,Hygrohypnum ochraceum,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2000,1,27-Jun-98,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2000,1,27-Jun-98,Scapania undulata,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
OQQSNF,CS2000,1,19-Aug-98,Agrostis stolonifera,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2000,1,19-Aug-98,Equisetum palustre,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2000,1,19-Aug-98,Fontinalis squamosa,25-50%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2000,1,19-Aug-98,Myriophyllum alterniflorum,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2000,1,19-Aug-98,Ranunculus flammula,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2000,1,19-Aug-98,Callitriche sp,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2000,1,19-Aug-98,Ranunculus flammula,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
GGCZVE,CS2000,1,17-Jul-98,Agrostis stolonifera,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2000,1,17-Jul-98,Equisetum fluviatile,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2000,1,17-Jul-98,Potamogeton natans,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JEPNTE,CS2000,1,17-Jun-98,Callitriche sp,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2000,1,17-Jun-98,Fontinalis antipyretica,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2000,1,17-Jun-98,Myriophyllum alterniflorum,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2000,1,17-Jun-98,Rhynchostegium riparioides,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
QVCPLP,CS2000,1,18-Aug-98,Callitriche sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JTEHKQ,CS2000,1,19-Jun-98,Batrachospermum sp,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Eleocharis palustris,25-50%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Equisetum fluviatile,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Menyanthes trifoliata,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Potamogeton polygonifolius,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Ranunculus flammula,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2000,1,19-Jun-98,Utricularia minor,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2000,1,19-Jun-98,Potamogeton polygonifolius,10-25%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Callitriche sp,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Equisetum fluviatile,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Glyceria fluitans,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Hippuris vulgaris,10-25%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Juncus bulbosus,10-25%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Myriophyllum alterniflorum,10-25%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Potamogeton polygonifolius,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2000,1,17-Jun-98,Ranunculus flammula,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
TZYVRC,CS2000,1,18-Aug-98,Caltha palustris,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2000,1,18-Aug-98,Eleocharis palustris,50-75%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
FPZGGG,CS2000,1,18-Jun-98,Batrachospermum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2000,1,18-Jun-98,Equisetum fluviatile,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2000,1,18-Jun-98,Fontinalis antipyretica,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2000,1,18-Jun-98,Myriophyllum alterniflorum,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2000,1,18-Jun-98,Potamogeton polygonifolius,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2000,1,18-Jun-98,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
UTZMGL,CS2000,1,17-Sep-98,Mnium hornum,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2000,1,17-Sep-98,Sphagnum sp,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
NGRWGX,CS2000,1,02-Aug-98,No species entered,0,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2000,1,01-Aug-98,Caltha palustris,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2000,1,01-Aug-98,Fissidens taxifolius,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2000,1,01-Aug-98,Fontinalis antipyretica,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2000,1,01-Aug-98,Iris pseudacorus,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2000,1,01-Aug-98,Rhynchostegium riparioides,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Agrostis stolonifera,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Caltha palustris,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Equisetum palustre,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Juncus bulbosus,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Myosotis scorpioides,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2000,1,01-Aug-98,Rumex hydrolapathum,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2000,1,30-Jul-98,Chiloscyphus polyanthos,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2000,1,30-Jul-98,Eurhynchium praelongum,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2000,1,30-Jul-98,Fontinalis antipyretica,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2000,1,30-Jul-98,Rhynchostegium riparioides,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2000,1,31-Jul-98,Agrostis stolonifera,2.5-5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2000,1,31-Jul-98,Callitriche sp,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2000,1,31-Jul-98,Glyceria fluitans,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2000,1,31-Jul-98,Rumex hydrolapathum,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Caltha palustris,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Carex sp,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Chara sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Fontinalis antipyretica,25-50%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Glyceria fluitans,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Iris pseudacorus,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Juncus bulbosus,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Menyanthes trifoliata,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Myriophyllum alterniflorum,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Potamogeton natans,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Potamogeton polygonifolius,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Ranunculus flammula,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2000,1,26-Jul-98,Spirogyra sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Batrachospermum sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Fontinalis antipyretica,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Glyceria fluitans,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Juncus bulbosus,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Racomitrium aciculare,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Ranunculus flammula,2.5-5%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2000,1,26-Jul-98,Scapania undulata,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Callitriche sp,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Caltha palustris,10-25%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Carex sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Fontinalis antipyretica,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Hygrohypnum ochraceum,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Iris pseudacorus,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Marchantia polymorpha,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Montia fontana,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Pellia sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Ranunculus flammula,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Scapania undulata,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2000,1,25-Jul-98,Vaucheria sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
NGQBRD,CS2000,1,28-Jul-98,Carex sp,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
NGQBRD,CS2000,1,28-Jul-98,Juncus bulbosus,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
NGQBRD,CS2000,1,28-Jul-98,Ranunculus flammula,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
NGQBRD,CS2000,1,28-Jul-98,Sphagnum sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Agrostis stolonifera,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Callitriche sp,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
