"park","plot","quadrat","visit","percentage_cover","percentage_litter","percentage_rock","canopy_closure_index"
"Kakadu","34","24","T2",35,10,0,NA
"Kakadu","34","26","T2",40,20,0,NA
"Kakadu","34","28","T2",55,10,0,NA
"Kakadu","34","30","T2",60,20,0,NA
"Kakadu","34","32","T2",25,10,0,NA
"Kakadu","34","34","T2",25,40,0,NA
"Kakadu","34","36","T2",30,60,0,NA
"Kakadu","34","38","T2",35,30,0,NA
"Kakadu","34","40","T2",60,30,0,NA
"Kakadu","34","42","T2",30,15,0,NA
"Kakadu","34","44","T2",40,20,0,NA
"Kakadu","34","46","T2",40,20,0,NA
"Kakadu","34","48","T2",60,20,0,NA
"Kakadu","34","50","T2",40,10,0,NA
"Kakadu","34","52","T2",65,10,0,NA
"Kakadu","34","54","T2",60,30,0,NA
"Kakadu","34","56","T2",70,20,0,NA
"Kakadu","34","58","T2",80,10,0,NA
"Kakadu","34","60","T2",60,5,0,NA
"Kakadu","34","62","T2",50,5,0,NA
"Kakadu","34","64","T2",30,5,0,NA
"Kakadu","34","66","T2",5,95,0,NA
"Kakadu","34","68","T2",30,30,0,NA
"Kakadu","34","70","T2",20,40,0,NA
"Kakadu","34","72","T2",35,50,0,NA
"Kakadu","34","74","T2",30,10,0,NA
"Kakadu","34","76","T2",30,5,0,NA
"Kakadu","34","78","T2",25,1,0,NA
"Kakadu","34","0","T3",30,5,0,"1"
"Kakadu","34","2","T3",5,5,0,"1"
"Kakadu","34","4","T3",25,5,0,"1"
"Kakadu","34","6","T3",25,5,0,"1"
"Kakadu","34","8","T3",20,5,0,"1"
"Kakadu","34","10","T3",15,5,0,"1"
"Kakadu","34","12","T3",25,5,0,"1"
"Kakadu","34","14","T3",20,15,0,"1"
"Kakadu","34","16","T3",15,5,0,"1"
"Kakadu","34","18","T3",20,5,0,"0"
"Kakadu","34","20","T3",15,5,0,"0"
"Kakadu","34","22","T3",20,5,0,"0"
"Kakadu","34","24","T3",20,5,0,"0"
"Kakadu","34","26","T3",20,5,0,"0"
"Kakadu","34","28","T3",20,5,0,"0"
"Kakadu","34","30","T3",20,5,0,"1"
"Kakadu","34","32","T3",20,5,0,"0"
"Kakadu","34","34","T3",20,80,0,"0"
"Kakadu","34","36","T3",10,60,0,"0"
"Kakadu","34","38","T3",35,20,0,"0"
"Kakadu","34","40","T3",25,20,0,"0"
"Kakadu","34","42","T3",25,10,0,"0"
"Kakadu","34","44","T3",30,10,0,"1"
"Kakadu","34","46","T3",10,5,0,"0"
"Kakadu","34","48","T3",25,5,0,"0"
"Kakadu","34","50","T3",40,5,0,"1"
"Kakadu","34","52","T3",30,5,0,"1"
"Kakadu","34","54","T3",30,10,0,"1"
"Kakadu","34","56","T3",10,10,0,"0"
"Kakadu","34","58","T3",25,10,0,"1"
"Kakadu","34","60","T3",20,5,0,"1"
"Kakadu","34","62","T3",20,5,0,"1"
"Kakadu","34","64","T3",25,5,0,"1"
"Kakadu","34","66","T3",20,50,0,"1"
"Kakadu","34","68","T3",20,5,0,"1"
"Kakadu","34","70","T3",25,20,0,"1"
"Kakadu","34","72","T3",10,10,0,"1"
"Kakadu","34","74","T3",30,5,0,"1"
"Kakadu","34","76","T3",20,5,0,"1"
"Kakadu","34","78","T3",15,5,0,"1"
"Kakadu","34","0","T5",40,40,0,"1"
"Kakadu","34","2","T5",20,80,0,"1"
"Kakadu","34","4","T5",32,68,0,"1"
"Kakadu","34","6","T5",35,60,0,"1"
"Kakadu","34","8","T5",40,50,0,"1"
"Kakadu","34","10","T5",15,15,0,"1"
"Kakadu","34","12","T5",30,20,0,"1"
"Kakadu","34","14","T5",25,20,0,"1"
"Kakadu","34","16","T5",30,10,0,"1"
"Kakadu","34","18","T5",40,20,0,"1"
"Kakadu","34","20","T5",31,20,0,"0"
"Kakadu","34","22","T5",38,5,0,"0"
"Kakadu","34","24","T5",42,5,0,"0"
"Kakadu","34","26","T5",45,3,0,"0"
"Kakadu","34","28","T5",50,5,0,"0"
"Kakadu","34","30","T5",27,10,0,"0"
"Kakadu","34","32","T5",40,10,0,"0"
"Kakadu","34","34","T5",45,40,0,"0"
"Kakadu","34","36","T5",22,30,0,"0"
"Kakadu","34","38","T5",40,50,0,"0"
"Kakadu","34","40","T5",30,30,0,"0"
"Kakadu","34","42","T5",22,30,0,"0"
"Kakadu","34","44","T5",55,30,0,"1"
"Kakadu","34","46","T5",65,20,0,"0"
"Kakadu","34","48","T5",45,30,0,"0"
"Kakadu","34","50","T5",65,20,0,"1"
"Kakadu","34","52","T5",53,20,0,"1"
"Kakadu","34","54","T5",50,15,0,"1"
"Kakadu","34","56","T5",40,30,0,"1"
"Kakadu","34","58","T5",52,30,0,"1"
"Kakadu","34","60","T5",45,45,0,"1"
"Kakadu","34","62","T5",47,47,0,"1"
"Kakadu","34","64","T5",27,27,0,"1"
"Kakadu","34","66","T5",43,43,0,"1"
"Kakadu","34","68","T5",20,20,0,"1"
"Kakadu","34","70","T5",52,40,0,"1"
"Kakadu","34","72","T5",43,45,0,"1"
"Kakadu","34","74","T5",60,40,0,"1"
"Kakadu","34","76","T5",30,60,0,"1"
"Kakadu","34","78","T5",22,70,0,"1"
"Kakadu","36","0","T1",60,15,30,"0"
"Kakadu","36","3","T1",30,5,10,"0"
"Kakadu","36","6","T1",80,10,30,"0"
"Kakadu","36","9","T1",50,5,30,"1"
"Kakadu","36","12","T1",80,10,20,"1"
"Kakadu","36","15","T1",90,20,50,"0"
"Kakadu","36","18","T1",50,10,30,"0"
"Kakadu","36","21","T1",80,5,60,"0"
"Kakadu","36","24","T1",90,1,70,"0"
"Kakadu","36","27","T1",80,5,60,"0"
"Kakadu","36","29","T1",80,10,60,"0"
"Kakadu","36","30","T1",60,5,50,"1"
"Kakadu","36","33","T1",80,10,60,"1"
"Kakadu","36","36","T1",80,5,60,"1"
"Kakadu","36","39","T1",80,5,60,"1"
"Kakadu","36","42","T1",70,10,50,"0"
"Kakadu","36","45","T1",80,5,50,"0"
"Kakadu","36","48","T1",90,10,10,"0"
"Kakadu","36","51","T1",80,20,5,"1"
"Kakadu","36","54","T1",80,10,10,"1"
"Kakadu","36","57","T1",60,10,15,"0"
"Kakadu","36","59","T1",50,20,5,"0"
"Kakadu","36","0","T2",35,10,20,NA
"Kakadu","36","2","T2",55,5,20,NA
"Kakadu","36","4","T2",80,10,10,NA
"Kakadu","36","6","T2",75,10,0,NA
"Kakadu","36","8","T2",70,10,0,NA
"Kakadu","36","10","T2",45,20,5,NA
"Kakadu","36","12","T2",75,10,0,NA
"Kakadu","36","14","T2",70,5,0,NA
"Kakadu","36","16","T2",65,20,15,NA
"Kakadu","36","18","T2",50,20,20,NA
"Kakadu","36","20","T2",50,20,30,NA
"Kakadu","36","22","T2",30,20,50,NA
"Kakadu","36","24","T2",60,20,20,NA
"Kakadu","36","26","T2",70,20,10,NA
"Kakadu","36","28","T2",65,10,25,NA
"Kakadu","36","30","T2",80,10,10,NA
"Kakadu","36","32","T2",50,10,30,NA
"Kakadu","36","34","T2",50,20,25,NA
"Kakadu","36","36","T2",45,20,30,NA
"Kakadu","36","38","T2",65,10,20,NA
"Kakadu","36","40","T2",45,10,40,NA
"Kakadu","36","42","T2",50,10,30,NA
"Kakadu","36","44","T2",40,20,30,NA
"Kakadu","36","46","T2",65,20,10,NA
"Kakadu","36","48","T2",60,15,20,NA
"Kakadu","36","50","T2",65,20,10,NA
"Kakadu","36","52","T2",80,20,0,NA
"Kakadu","36","54","T2",80,20,0,NA
"Kakadu","36","56","T2",65,20,0,NA
"Kakadu","36","58","T2",45,15,15,NA
"Kakadu","36","0","T3",40,10,30,"0"
"Kakadu","36","2","T3",60,10,20,"0"
"Kakadu","36","4","T3",90,10,5,"0"
"Kakadu","36","6","T3",70,10,5,"1"
"Kakadu","36","8","T3",80,10,0,"0"
"Kakadu","36","10","T3",90,5,5,"0"
"Kakadu","36","12","T3",80,5,0,"0"
"Kakadu","36","14","T3",60,5,5,"0"
"Kakadu","36","16","T3",70,10,15,"0"
"Kakadu","36","18","T3",50,10,20,"0"
"Kakadu","36","20","T3",60,10,30,"0"
"Kakadu","36","22","T3",50,10,40,"0"
"Kakadu","36","24","T3",50,20,30,"0"
"Kakadu","36","26","T3",50,20,20,"0"
"Kakadu","36","28","T3",70,10,25,"1"
"Kakadu","36","30","T3",90,10,10,"1"
"Kakadu","36","32","T3",40,20,20,"1"
"Kakadu","36","34","T3",80,30,25,"1"
"Kakadu","36","36","T3",30,30,30,"1"
"Kakadu","36","38","T3",70,20,10,"1"
"Kakadu","36","40","T3",80,10,10,"0"
"Kakadu","36","42","T3",50,20,20,"0"
"Kakadu","36","44","T3",40,20,20,"0"
"Kakadu","36","46","T3",60,20,20,"0"
"Kakadu","36","48","T3",80,10,10,"0"
"Kakadu","36","50","T3",50,30,10,"0"
"Kakadu","36","52","T3",80,10,0,"1"
"Kakadu","36","54","T3",90,10,0,"1"
"Kakadu","36","56","T3",70,10,0,"1"
"Kakadu","36","58","T3",50,10,10,"0"
"Kakadu","36","0","T5",80,20,10,"0"
"Kakadu","36","2","T5",70,20,20,"0"
"Kakadu","36","4","T5",45,10,25,"0"
"Kakadu","36","6","T5",80,20,10,"0"
"Kakadu","36","8","T5",90,10,0,"0"
"Kakadu","36","10","T5",90,10,0,"0"
"Kakadu","36","12","T5",70,10,0,"0"
"Kakadu","36","14","T5",70,20,5,"0"
"Kakadu","36","16","T5",60,NA,10,"0"
"Kakadu","36","18","T5",60,20,20,"0"
"Kakadu","36","20","T5",60,10,20,"0"
"Kakadu","36","22","T5",45,10,40,"0"
"Kakadu","36","24","T5",50,30,20,"0"
"Kakadu","36","26","T5",50,20,30,"0"
"Kakadu","36","28","T5",50,20,20,"0"
"Kakadu","36","30","T5",45,30,10,"1"
"Kakadu","36","32","T5",25,50,10,"1"
"Kakadu","36","34","T5",45,30,20,"1"
"Kakadu","36","36","T5",50,30,10,"1"
"Kakadu","36","38","T5",60,25,20,"1"
"Kakadu","36","40","T5",60,20,20,"0"
"Kakadu","36","42","T5",60,20,20,"0"
"Kakadu","36","44","T5",60,30,20,"0"
"Kakadu","36","46","T5",60,20,20,"0"
"Kakadu","36","48","T5",60,NA,NA,NA
"Kakadu","36","50","T5",60,30,10,"1"
"Kakadu","36","52","T5",60,20,0,"1"
"Kakadu","36","54","T5",80,20,0,"1"
"Kakadu","36","56","T5",60,25,0,"1"
"Kakadu","36","58","T5",70,20,5,"0"
"Kakadu","37","0","T1",20,15,0,"0"
"Kakadu","37","2","T1",70,60,0,"0"
"Kakadu","37","4","T1",90,80,0,"0"
"Kakadu","37","6","T1",40,5,0,"0"
"Kakadu","37","8","T1",60,10,0,"1"
"Kakadu","37","10","T1",100,50,0,"1"
"Kakadu","37","12","T1",100,20,0,"1"
"Kakadu","37","14","T1",60,10,0,"1"
"Kakadu","37","16","T1",10,1,0,"0"
"Kakadu","37","18","T1",10,1,0,"0"
"Kakadu","37","20","T1",20,1,0,"1"
"Kakadu","37","22","T1",20,1,0,"1"
"Kakadu","37","24","T1",50,40,0,"0"
"Kakadu","37","26","T1",70,20,0,"1"
"Kakadu","37","28","T1",40,10,0,"1"
"Kakadu","37","50","T1",40,5,0,"1"
"Kakadu","37","52","T1",40,30,0,"0"
"Kakadu","37","54","T1",50,30,0,"1"
"Kakadu","37","56","T1",50,50,0,"1"
"Kakadu","37","58","T1",30,20,0,"1"
"Kakadu","37","60","T1",0,20,0,"0"
"Kakadu","37","62","T1",0,20,0,"0"
"Kakadu","37","64","T1",0,30,0,"0"
"Kakadu","37","66","T1",0,20,0,"0"
"Kakadu","37","68","T1",40,10,0,"1"
"Kakadu","37","70","T1",80,60,0,"1"
"Kakadu","37","72","T1",40,40,0,"1"
"Kakadu","37","74","T1",70,50,0,"1"
"Kakadu","37","76","T1",70,50,0,"1"
"Kakadu","37","78","T1",80,20,0,"1"
"Kakadu","37","0","T2",35,15,0,NA
"Kakadu","37","2","T2",10,5,0,NA
"Kakadu","37","4","T2",15,5,0,NA
"Kakadu","37","6","T2",15,5,0,NA
"Kakadu","37","8","T2",70,10,0,NA
"Kakadu","37","10","T2",80,10,0,NA
"Kakadu","37","12","T2",70,30,0,NA
"Kakadu","37","14","T2",70,20,0,NA
"Kakadu","37","16","T2",65,30,0,NA
"Kakadu","37","18","T2",80,10,0,NA
"Kakadu","37","20","T2",60,5,0,NA
"Kakadu","37","22","T2",55,5,0,NA
"Kakadu","37","24","T2",65,10,0,NA
"Kakadu","37","26","T2",75,10,0,NA
"Kakadu","37","28","T2",90,5,0,NA
"Kakadu","37","50","T2",45,2,0,NA
"Kakadu","37","52","T2",65,5,0,NA
"Kakadu","37","54","T2",75,10,0,NA
"Kakadu","37","56","T2",70,10,0,NA
"Kakadu","37","58","T2",55,10,0,NA
"Kakadu","37","60","T2",50,10,0,NA
"Kakadu","37","62","T2",50,10,0,NA
"Kakadu","37","64","T2",55,10,0,NA
"Kakadu","37","66","T2",50,10,0,NA
"Kakadu","37","68","T2",70,10,0,NA
"Kakadu","37","70","T2",90,2,0,NA
"Kakadu","37","72","T2",70,5,0,NA
"Kakadu","37","74","T2",80,10,0,NA
"Kakadu","37","76","T2",85,10,0,NA
"Kakadu","37","78","T2",80,10,0,NA
"Kakadu","37","0","T3",25,5,0,"0"
"Kakadu","37","2","T3",20,5,0,"0"
"Kakadu","37","4","T3",20,15,0,"0"
"Kakadu","37","6","T3",20,5,0,"0"
"Kakadu","37","8","T3",40,5,0,"0"
"Kakadu","37","10","T3",30,5,0,"0"
"Kakadu","37","12","T3",40,5,0,"1"
"Kakadu","37","14","T3",60,10,0,"1"
"Kakadu","37","16","T3",40,30,0,"1"
"Kakadu","37","18","T3",40,5,0,"0"
"Kakadu","37","20","T3",30,5,0,"0"
"Kakadu","37","22","T3",30,5,0,"0"
"Kakadu","37","24","T3",70,10,0,"0"
"Kakadu","37","26","T3",30,20,0,"1"
"Kakadu","37","28","T3",20,50,0,"1"
"Kakadu","37","50","T3",15,5,0,"0"
"Kakadu","37","52","T3",40,5,0,"0"
"Kakadu","37","54","T3",40,5,0,"0"
"Kakadu","37","56","T3",40,5,0,"0"
"Kakadu","37","58","T3",20,5,0,"0"
"Kakadu","37","60","T3",40,5,0,"0"
"Kakadu","37","62","T3",40,5,0,"0"
"Kakadu","37","64","T3",40,5,0,"0"
"Kakadu","37","66","T3",50,5,0,"1"
"Kakadu","37","68","T3",50,5,0,"1"
"Kakadu","37","70","T3",50,5,0,"1"
"Kakadu","37","72","T3",50,5,0,"1"
"Kakadu","37","74","T3",60,5,0,"1"
"Kakadu","37","76","T3",40,5,0,"1"
"Kakadu","37","78","T3",40,5,0,"1"
"Kakadu","37","0","T5",30,10,0,"0"
"Kakadu","37","2","T5",40,20,0,"0"
"Kakadu","37","4","T5",40,20,0,"0"
"Kakadu","37","6","T5",40,20,0,"0"
"Kakadu","37","8","T5",50,20,0,"0"
"Kakadu","37","10","T5",40,10,0,"0"
"Kakadu","37","12","T5",30,10,0,"0"
"Kakadu","37","14","T5",40,10,0,"0"
"Kakadu","37","16","T5",45,15,0,"0"
"Kakadu","37","18","T5",40,10,0,"0"
"Kakadu","37","20","T5",40,10,0,"0"
"Kakadu","37","22","T5",30,10,0,"0"
"Kakadu","37","24","T5",30,10,0,"0"
"Kakadu","37","26","T5",35,20,0,"0"
"Kakadu","37","50","T5",35,15,0,"0"
"Kakadu","37","52","T5",30,10,0,"0"
"Kakadu","37","54","T5",30,10,0,"0"
"Kakadu","37","56","T5",35,NA,NA,NA
"Kakadu","37","58","T5",30,NA,NA,NA
"Kakadu","37","60","T5",30,10,0,"0"
"Kakadu","37","62","T5",30,10,0,"0"
"Kakadu","37","64","T5",30,10,0,"0"
"Kakadu","37","66","T5",30,10,0,"0"
"Kakadu","37","68","T5",25,NA,0,NA
"Kakadu","37","70","T5",45,20,0,"1"
"Kakadu","37","72","T5",80,10,0,"1"
"Kakadu","37","74","T5",80,20,0,"1"
"Kakadu","37","76","T5",60,30,0,"1"
"Kakadu","37","78","T5",70,20,0,"0"
"Kakadu","39","0","T1",70,60,0,"1"
"Kakadu","39","2","T1",80,70,0,"1"
"Kakadu","39","4","T1",100,100,0,"1"
"Kakadu","39","6","T1",100,90,0,"1"
"Kakadu","39","8","T1",90,80,0,"1"
"Kakadu","39","10","T1",60,40,0,"1"
"Kakadu","39","12","T1",40,20,0,"1"
"Kakadu","39","14","T1",50,20,0,"0"
"Kakadu","39","16","T1",90,80,0,"1"
"Kakadu","39","18","T1",60,50,0,"1"
"Kakadu","39","20","T1",90,50,0,"1"
"Kakadu","39","22","T1",80,60,0,"1"
"Kakadu","39","24","T1",60,10,0,"0"
"Kakadu","39","26","T1",60,40,0,"0"
"Kakadu","39","28","T1",50,40,0,"0"
"Kakadu","39","30","T1",60,50,0,"1"
"Kakadu","39","32","T1",50,20,0,"1"
"Kakadu","39","34","T1",100,100,0,"1"
"Kakadu","39","36","T1",100,100,0,"1"
"Kakadu","39","38","T1",100,100,0,"1"
"Kakadu","39","40","T1",100,100,0,"1"
"Kakadu","39","42","T1",100,90,0,"1"
"Kakadu","39","44","T1",100,100,0,"2"
"Kakadu","39","46","T1",100,100,0,"2"
"Kakadu","39","48","T1",100,100,0,"1"
"Kakadu","39","50","T1",90,90,0,"1"
"Kakadu","39","52","T1",90,90,0,"1"
"Kakadu","39","54","T1",90,90,0,"1"
"Kakadu","39","56","T1",90,90,0,"1"
"Kakadu","39","58","T1",80,70,0,"1"
"Kakadu","39","60","T1",90,80,0,"1"
"Kakadu","39","62","T1",100,100,0,"1"
"Kakadu","39","64","T1",80,70,0,"1"
"Kakadu","39","66","T1",100,90,0,"1"
"Kakadu","39","68","T1",90,80,0,"1"
"Kakadu","39","70","T1",90,60,0,"1"
"Kakadu","39","72","T1",90,80,0,"1"
"Kakadu","39","74","T1",90,80,0,"1"
"Kakadu","39","76","T1",90,80,0,"1"
"Kakadu","39","78","T1",80,50,0,"1"
"Kakadu","39","0","T2",60,40,0,NA
"Kakadu","39","2","T2",70,40,0,NA
"Kakadu","39","4","T2",85,70,0,NA
"Kakadu","39","6","T2",90,60,0,NA
"Kakadu","39","8","T2",80,60,0,NA
"Kakadu","39","10","T2",80,60,0,NA
"Kakadu","39","12","T2",70,70,0,NA
"Kakadu","39","14","T2",80,70,0,NA
"Kakadu","39","16","T2",100,80,0,NA
"Kakadu","39","18","T2",50,90,0,NA
"Kakadu","39","20","T2",60,70,0,NA
"Kakadu","39","22","T2",95,80,0,NA
"Kakadu","39","24","T2",90,30,0,NA
"Kakadu","39","26","T2",80,60,0,NA
"Kakadu","39","28","T2",80,50,0,NA
"Kakadu","39","30","T2",30,40,0,NA
"Kakadu","39","32","T2",90,80,0,NA
"Kakadu","39","34","T2",50,100,0,NA
"Kakadu","39","36","T2",30,NA,NA,NA
"Kakadu","39","38","T2",20,100,0,NA
"Kakadu","39","40","T2",30,100,0,NA
"Kakadu","39","42","T2",15,100,0,NA
"Kakadu","39","44","T2",30,100,0,NA
"Kakadu","39","46","T2",100,100,0,NA
"Kakadu","39","48","T2",30,0,0,NA
"Kakadu","39","50","T2",50,30,0,NA
"Kakadu","39","52","T2",80,50,0,NA
"Kakadu","39","54","T2",50,30,0,NA
"Kakadu","39","56","T2",80,80,0,NA
"Kakadu","39","58","T2",60,70,0,NA
"Kakadu","39","60","T2",40,40,0,NA
"Kakadu","39","62","T2",60,60,0,NA
"Kakadu","39","0","T3",60,40,0,"2"
"Kakadu","39","2","T3",60,40,0,"1"
"Kakadu","39","4","T3",55,40,0,"1"
"Kakadu","39","6","T3",80,20,0,"2"
"Kakadu","39","8","T3",25,20,0,"2"
"Kakadu","39","10","T3",25,70,0,"1"
"Kakadu","39","12","T3",90,10,0,"1"
"Kakadu","39","14","T3",25,20,0,"1"
"Kakadu","39","16","T3",15,20,0,"1"
"Kakadu","39","18","T3",10,40,0,"1"
"Kakadu","39","20","T3",70,20,0,"1"
"Kakadu","39","22","T3",35,40,0,"1"
"Kakadu","39","24","T3",90,10,0,"1"
"Kakadu","39","26","T3",60,40,0,"1"
"Kakadu","39","28","T3",70,40,0,"1"
"Kakadu","39","30","T3",30,40,0,"1"
"Kakadu","39","32","T3",60,50,0,"2"
"Kakadu","39","34","T3",5,100,0,"2"
"Kakadu","39","36","T3",2,100,0,"2"
"Kakadu","39","38","T3",4,100,0,"2"
"Kakadu","39","40","T3",10,100,0,"2"
"Kakadu","39","42","T3",2,100,0,"2"
"Kakadu","39","44","T3",1,100,0,"2"
"Kakadu","39","46","T3",5,100,0,"2"
"Kakadu","39","48","T3",5,100,0,"2"
"Kakadu","39","50","T3",25,75,0,"1"
"Kakadu","39","52","T3",45,55,0,"1"
"Kakadu","39","54","T3",50,30,0,"1"
"Kakadu","39","56","T3",40,80,0,"1"
"Kakadu","39","58","T3",60,30,0,"1"
"Kakadu","39","60","T3",15,80,0,"1"
"Kakadu","39","62","T3",25,20,0,"1"
"Kakadu","39","64","T3",10,60,0,"1"
"Kakadu","39","66","T3",60,40,0,"1"
"Kakadu","39","68","T3",20,80,0,"1"
"Kakadu","39","70","T3",55,45,0,"1"
"Kakadu","39","72","T3",35,60,0,"1"
"Kakadu","39","74","T3",50,40,0,"1"
"Kakadu","39","76","T3",35,60,0,"1"
"Kakadu","39","78","T3",50,50,0,"1"
"Kakadu","39","0","T4",40,30,0,"1"
"Kakadu","39","2","T4",40,20,0,"1"
"Kakadu","39","4","T4",35,30,0,"2"
"Kakadu","39","6","T4",30,30,0,"2"
"Kakadu","39","8","T4",60,30,0,"2"
"Kakadu","39","10","T4",30,50,0,"1"
"Kakadu","39","12","T4",25,25,0,"0"
"Kakadu","39","14","T4",30,NA,NA,NA
"Kakadu","39","16","T4",30,40,0,"0"
"Kakadu","39","18","T4",30,10,0,"0"
"Kakadu","39","20","T4",35,20,0,"0"
"Kakadu","39","22","T4",60,60,0,"1"
"Kakadu","39","24","T4",60,60,0,"1"
"Kakadu","39","26","T4",70,NA,NA,NA
"Kakadu","39","28","T4",50,20,0,"1"
"Kakadu","39","30","T4",20,40,0,"2"
"Kakadu","39","32","T4",NA,NA,NA,NA
"Kakadu","39","34","T4",NA,NA,NA,NA
"Kakadu","39","36","T4",NA,NA,NA,NA
"Kakadu","39","38","T4",NA,NA,NA,NA
"Kakadu","39","40","T4",NA,NA,NA,NA
"Kakadu","39","42","T4",NA,NA,NA,NA
"Kakadu","39","44","T4",NA,NA,NA,NA
"Kakadu","39","46","T4",NA,NA,NA,NA
"Kakadu","39","48","T4",NA,NA,NA,NA
"Kakadu","39","50","T4",NA,NA,NA,NA
"Kakadu","39","52","T4",70,40,0,"2"
"Kakadu","39","54","T4",80,50,0,"1"
"Kakadu","39","56","T4",60,40,0,"1"
"Kakadu","39","58","T4",80,40,0,"1"
"Kakadu","39","60","T4",30,20,0,"1"
"Kakadu","39","62","T4",30,20,0,"1"
"Kakadu","39","64","T4",30,40,0,"0"
"Kakadu","39","66","T4",80,40,0,"1"
"Kakadu","39","68","T4",30,50,0,"1"
"Kakadu","39","70","T4",25,40,NA,NA
"Kakadu","39","72","T4",70,30,0,"1"
"Kakadu","39","74","T4",40,30,0,"1"
"Kakadu","39","76","T4",40,40,0,"1"
"Kakadu","39","0","T5",25,50,0,"1"
"Kakadu","39","2","T5",60,50,0,"1"
"Kakadu","39","4","T5",35,80,0,"1"
"Kakadu","39","6","T5",20,80,0,"1"
"Kakadu","39","8","T5",15,100,0,"1"
"Kakadu","39","10","T5",50,50,0,"1"
"Kakadu","39","12","T5",70,40,0,"1"
"Kakadu","39","14","T5",30,30,0,"1"
"Kakadu","39","16","T5",20,90,0,"0"
"Kakadu","39","18","T5",20,90,0,"1"
"Kakadu","39","20","T5",30,70,0,"1"
"Kakadu","39","22","T5",40,80,0,"1"
"Kakadu","39","24","T5",30,80,0,"1"
"Kakadu","39","26","T5",40,50,0,"1"
"Kakadu","39","28","T5",40,70,0,"1"
"Kakadu","39","30","T5",40,50,0,"1"
"Kakadu","39","32","T5",30,60,0,"2"
"Kakadu","39","34","T5",5,90,0,"2"
"Kakadu","39","36","T5",5,20,0,"2"
"Kakadu","39","38","T5",10,90,0,"2"
"Kakadu","39","40","T5",0,100,0,"2"
"Kakadu","39","42","T5",1,100,0,"2"
"Kakadu","39","44","T5",5,100,0,"2"
"Kakadu","39","46","T5",10,100,0,"2"
"Kakadu","39","48","T5",25,90,0,"2"
"Kakadu","39","50","T5",35,90,0,"2"
"Kakadu","39","52","T5",60,40,0,"1"
"Kakadu","39","54","T5",70,60,0,"1"
"Kakadu","39","56","T5",80,40,0,"1"
"Kakadu","39","58","T5",80,40,0,"1"
"Kakadu","39","60","T5",40,80,0,"1"
"Kakadu","39","62","T5",70,30,0,"0"
"Kakadu","39","64","T5",50,50,0,"0"
"Kakadu","39","66","T5",50,80,0,"1"
"Kakadu","39","68","T5",90,30,0,"1"
"Kakadu","39","70","T5",30,90,0,"1"
"Kakadu","39","72","T5",20,80,0,"1"
"Kakadu","39","74","T5",80,40,0,"1"
"Kakadu","39","76","T5",80,70,0,"1"
"Kakadu","40","0","T1",10,1,0,"0"
"Kakadu","40","2","T1",60,20,0,"0"
"Kakadu","40","4","T1",40,10,0,"0"
"Kakadu","40","6","T1",40,1,0,"0"
"Kakadu","40","8","T1",50,25,0,"0"
"Kakadu","40","10","T1",30,1,0,"0"
"Kakadu","40","12","T1",40,20,0,"0"
"Kakadu","40","14","T1",30,1,0,"0"
"Kakadu","40","16","T1",25,5,0,"0"
"Kakadu","40","18","T1",40,1,0,"0"
"Kakadu","40","20","T1",60,5,0,"0"
"Kakadu","40","22","T1",60,1,0,"0"
"Kakadu","40","24","T1",40,1,0,"0"
"Kakadu","40","26","T1",40,10,0,"0"
"Kakadu","40","28","T1",40,5,0,"0"
"Kakadu","40","30","T1",40,5,0,"0"
"Kakadu","40","32","T1",30,5,0,"0"
"Kakadu","40","34","T1",10,1,0,"0"
"Kakadu","40","36","T1",30,5,0,"0"
"Kakadu","40","38","T1",50,1,0,"0"
"Kakadu","40","40","T1",25,5,0,"0"
"Kakadu","40","42","T1",25,5,0,"0"
"Kakadu","40","44","T1",30,1,0,"1"
"Kakadu","40","46","T1",20,1,0,"0"
"Kakadu","40","48","T1",60,10,0,"0"
"Kakadu","40","50","T1",20,10,0,"0"
"Kakadu","40","52","T1",40,5,0,"0"
"Kakadu","40","54","T1",30,10,0,"0"
"Kakadu","40","56","T1",60,30,0,"0"
"Kakadu","40","58","T1",30,10,0,"0"
"Kakadu","40","60","T1",60,10,0,"0"
"Kakadu","40","62","T1",25,1,0,"0"
"Kakadu","40","64","T1",30,1,0,"0"
"Kakadu","40","66","T1",30,5,0,"0"
"Kakadu","40","68","T1",30,5,0,"1"
"Kakadu","40","70","T1",25,1,0,"1"
"Kakadu","40","72","T1",30,1,0,"1"
"Kakadu","40","74","T1",25,5,0,"1"
"Kakadu","40","76","T1",20,5,0,"1"
"Kakadu","40","78","T1",20,5,0,"0"
"Kakadu","40","0","T2",70,10,0,NA
"Kakadu","40","2","T2",95,5,0,NA
"Kakadu","40","4","T2",95,5,0,NA
"Kakadu","40","6","T2",70,5,0,NA
"Kakadu","40","8","T2",90,10,0,NA
"Kakadu","40","10","T2",90,10,0,NA
"Kakadu","40","12","T2",50,50,0,NA
"Kakadu","40","14","T2",80,5,0,NA
"Kakadu","40","16","T2",90,5,0,NA
"Kakadu","40","18","T2",85,10,0,NA
"Kakadu","40","20","T2",85,10,0,NA
"Kakadu","40","22","T2",80,15,0,NA
"Kakadu","40","24","T2",80,20,0,NA
"Kakadu","40","26","T2",85,10,0,NA
"Kakadu","40","28","T2",7,5,0,NA
"Kakadu","40","30","T2",50,5,0,NA
"Kakadu","40","32","T2",70,5,0,NA
