"year","month_year","site_name","site_code","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recapt_same_trip","captures","captures_100tn","family"
1998,"Apr.98","Main Camp","MC","MC10","50",3,36,108,"No captures",NA,3,2.777777778,""
1998,"Apr.98","Main Camp","MC","MC1","50",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Apr.98","Shitty Site","SH","SH4","50",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Apr.98","Main Camp","MC","MC1","50",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1998,"Apr.98","Main Camp","MC","MC1","50",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Apr.98","Carlo","CS","CS5","50",3,36,108,"Tachyglossus aculeatus",NA,1,0.925925926,"Tachyglossidae"
1998,"Apr.98","Kunnamuka Swamp East","KSE","KSE2","50",5,36,180,"Ningaui ridei",NA,1,0.555555556,"Dasyuridae"
1998,"Apr.98","Kunnamuka Swamp East","KSE","KSE2","50",5,36,180,"Notomys alexis",NA,5,2.777777778,"Muridae"
1998,"Apr.98","Plum Pudding","PP","PP1","50",2,36,72,"Sminthopsis youngsoni",NA,2,2.777777778,"Dasyuridae"
1998,"Apr.98","Plum Pudding","PP","PP1","50",2,36,72,"Pseudomys hermannsburgensis",NA,2,2.777777778,"Muridae"
1998,"Apr.98","Shitty Site","SH","SH4","50",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Apr.98","Carlo","CS","CS2","50",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Apr.98","Kunnamuka Swamp East","KSE","KSE2","50",5,36,180,"Sminthopsis youngsoni",NA,1,0.555555556,"Dasyuridae"
1998,"Apr.98","Carlo","CS","CS2","50",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Apr.98","Shitty Site","SH","SH4","50",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1998,"Apr.98","Carlo","CS","CS5","50",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Apr.98","Main Camp","MC","MC4","50",3,36,108,"No captures",NA,3,2.777777778,""
1998,"Apr.98","Cravens Peak","CP","CP1","50",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Apr.98","Cravens Peak","CP","CP1","50",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Apr.98","Main Camp","MC","MC2","50",4,36,144,"Sminthopsis youngsoni",NA,1,0.694444444,"Dasyuridae"
1998,"Apr.98","Main Camp","MC","MC2","50",4,36,144,"Pseudomys hermannsburgensis",NA,2,1.388888889,"Muridae"
1998,"Apr.98","Main Camp","MC","MC2","50",4,36,144,"No captures",NA,2,1.388888889,""
1998,"Apr.98","Shitty Site","SH","SH4","50",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Apr.98","Cravens Peak","CP","CP2","50",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Apr.98","Cravens Peak","CP","CP2","50",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Kunnamuka Swamp East","KSE","KSE2","51",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Main Camp","MC","MC1","51",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Kunnamuka Swamp East","KSE","KSE2","51",3,36,108,"Notomys alexis",NA,7,6.481481481,"Muridae"
1998,"Jun.98","Tobermorey East","TBE","TBE1","51",2,36,72,"Dasycercus cristicauda",NA,1,1.388888889,"Dasyuridae"
1998,"Jun.98","Kunnamuka Swamp East","KSE","KSE2","51",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Main Camp","MC","MC2","51",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Jun.98","Tobermorey East","TBE","TBE1","51",2,36,72,"No captures",NA,1,1.388888889,""
1998,"Jun.98","Plum Pudding","PP","PP1","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Plum Pudding","PP","PP1","51",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Jun.98","Plum Pudding","PP","PP1","51",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Plum Pudding","PP","PP1","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Shitty Site","SH","SH4","51",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Jun.98","Shitty Site","SH","SH4","51",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Jun.98","Plum Pudding","PP","PP0","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Plum Pudding","PP","PP0","51",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Jun.98","Main Camp","MC","MC4","51",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Jun.98","Main Camp","MC","MC4","51",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Main Camp","MC","MC1","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Main Camp","MC","MC2","51",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Jun.98","Main Camp","MC","MC11","51",3,36,108,"Sminthopsis youngsoni",NA,9,8.333333333,"Dasyuridae"
1998,"Jun.98","Main Camp","MC","MC11","51",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Jun.98","South Site","SS","SS4","51",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Jun.98","South Site","SS","SS4","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Main Camp","MC","MC10","51",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
1998,"Jun.98","Main Camp","MC","MC10","51",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Jun.98","Main Camp","MC","MC10","51",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Main Camp","MC","MC1","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Main Camp","MC","MC4","51",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Jun.98","Field River North","FRN","FRN2","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Field River North","FRN","FRN1","51",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Jun.98","Field River North","FRN","FRN1","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Field River North","FRN","FRN1","51",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Jun.98","Cravens Peak","CP","CP2","51",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Cravens Peak","CP","CP2","51",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Jun.98","Cravens Peak","CP","CP1","51",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Tobermorey East","TBE","TBE2","51",2,36,72,"Sminthopsis youngsoni",NA,2,2.777777778,"Dasyuridae"
1998,"Jun.98","Tobermorey East","TBE","TBE2","51",2,36,72,"Pseudomys hermannsburgensis",NA,3,4.166666667,"Muridae"
1998,"Jun.98","Field River North","FRN","FRN2","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Cravens Peak","CP","CP1","51",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Jun.98","Field River North","FRN","FRN2","51",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Carlo","CS","CS5","51",3,36,108,"Notomys alexis",NA,5,4.62962963,"Muridae"
1998,"Jun.98","Field River South","FRS","FRS2","51",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Jun.98","Carlo","CS","CS2","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Field River South","FRS","FRS2","51",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Jun.98","Carlo","CS","CS2","51",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Jun.98","Field River South","FRS","FRS2","51",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Jun.98","Carlo","CS","CS2","51",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Jun.98","Carlo","CS","CS2","51",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1998,"Jun.98","Field River South","FRS","FRS2","51",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1998,"Jun.98","Field River North","FRN","FRN2","51",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Plum Pudding","PP","PP1","52",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Main Camp","MC","MC2","52",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Cravens Peak","CP","CP1","52",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Aug.98","Plum Pudding","PP","PP1","52",3,36,108,"Notomys alexis",NA,4,3.703703704,"Muridae"
1998,"Aug.98","Main Camp","MC","MC2","52",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Cravens Peak","CP","CP2","52",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Shitty Site","SH","SH4","52",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Plum Pudding","PP","PP1","52",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Aug.98","Plum Pudding","PP","PP1","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Shitty Site","SH","SH4","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Main Camp","MC","MC11","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Cravens Peak","CP","CP1","52",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Aug.98","Main Camp","MC","MC4","52",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Aug.98","Carlo","CS","CS2","52",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Aug.98","Carlo","CS","CS2","52",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Carlo","CS","CS2","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Carlo","CS","CS2","52",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1998,"Aug.98","Plum Pudding","PP","PP0","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Plum Pudding","PP","PP0","52",3,36,108,"No captures",NA,2,1.851851852,""
1998,"Aug.98","Main Camp","MC","MC2","52",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Carlo","CS","CS5","52",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Aug.98","Main Camp","MC","MC2","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Main Camp","MC","MC11","52",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Main Camp","MC","MC4","52",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Aug.98","Shitty Site","SH","SH4","52",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Shitty Site","SH","SH4","52",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Aug.98","Carlo","CS","CS2","52",3,36,108,"Mus musculus",NA,4,3.703703704,"Muridae"
1998,"Aug.98","Carlo","CS","CS5","52",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Field River North","FRN","FRN2","52",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Main Camp","MC","MC1","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Main Camp","MC","MC1","52",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Main Camp","MC","MC1","52",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Aug.98","Field River South","FRS","FRS2","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Kunnamuka Swamp East","KSE","KSE2","52",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Aug.98","Main Camp","MC","MC11","52",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Kunnamuka Swamp East","KSE","KSE2","52",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","South Site","SS","SS4","52",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Aug.98","Main Camp","MC","MC1","52",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Aug.98","South Site","SS","SS4","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Field River North","FRN","FRN2","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Field River North","FRN","FRN2","52",3,36,108,"Planigale tenuirostris",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Field River North","FRN","FRN2","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Kunnamuka Swamp East","KSE","KSE2","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","South Site","SS","SS4","52",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Main Camp","MC","MC11","52",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
1998,"Aug.98","Field River North","FRN","FRN1","52",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Cravens Peak","CP","CP2","52",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Aug.98","Cravens Peak","CP","CP2","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE2","52",3,36,108,"Sminthopsis youngsoni",NA,8,7.407407407,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Planigale tenuirostris",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Main Camp","MC","MC10","52",3,36,108,"Sminthopsis youngsoni",NA,7,6.481481481,"Dasyuridae"
1998,"Aug.98","South Site","SS","SS4","52",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Main Camp","MC","MC10","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE1","52",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Aug.98","Field River South","FRS","FRS2","52",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Aug.98","Field River South","FRS","FRS2","52",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Aug.98","Field River North","FRN","FRN1","52",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Aug.98","Field River North","FRN","FRN1","52",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Aug.98","Field River North","FRN","FRN1","52",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Aug.98","Tobermorey East","TBE","TBE2","52",3,36,108,"Pseudomys hermannsburgensis",NA,6,5.555555556,"Muridae"
1998,"Aug.98","Main Camp","MC","MC10","52",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Oct.98","Tobermorey West","TBW","TBW3","53",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Tobermorey East","TBE","TBE1","53",3,36,108,"Ningaui ridei",NA,3,2.777777778,"Dasyuridae"
1998,"Oct.98","Tobermorey East","TBE","TBE2","53",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Shitty Site","SH","SH4","53",3,36,108,"Pseudomys hermannsburgensis",NA,6,5.555555556,"Muridae"
1998,"Oct.98","Shitty Site","SH","SH4","53",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Shitty Site","SH","SH4","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Tobermorey East","TBE","TBE2","53",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Tobermorey East","TBE","TBE2","53",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Tobermorey West","TBW","TBW3","53",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Tobermorey East","TBE","TBE2","53",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
1998,"Oct.98","Tobermorey West","TBW","TBW4","53",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Oct.98","Tobermorey West","TBW","TBW3","53",3,36,108,"Ningaui ridei",NA,3,2.777777778,"Dasyuridae"
1998,"Oct.98","Tobermorey West","TBW","TBW4","53",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Tobermorey West","TBW","TBW4","53",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Oct.98","Tobermorey East","TBE","TBE1","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Tobermorey East","TBE","TBE1","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Tobermorey West","TBW","TBW4","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Tobermorey East","TBE","TBE2","53",3,36,108,"Notomys alexis",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Cravens Peak","CP","CP1","53",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Field River North","FRN","FRN2","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Field River North","FRN","FRN2","53",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
1998,"Oct.98","Carlo","CS","CS2","53",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Field River North","FRN","FRN2","53",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Tobermorey East","TBE","TBE1","53",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Field River North","FRN","FRN2","53",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Field River North","FRN","FRN1","53",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Field River North","FRN","FRN1","53",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Cravens Peak","CP","CP2","53",3,36,108,"No captures",NA,3,2.777777778,""
1998,"Oct.98","Carlo","CS","CS5","53",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Cravens Peak","CP","CP1","53",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Cravens Peak","CP","CP1","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Carlo","CS","CS5","53",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Oct.98","Carlo","CS","CS5","53",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Carlo","CS","CS5","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Carlo","CS","CS5","53",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Oct.98","Carlo","CS","CS2","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Carlo","CS","CS2","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Carlo","CS","CS2","53",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Oct.98","Plum Pudding","PP","PP1","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1998,"Oct.98","Field River North","FRN","FRN1","53",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP0","53",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Carlo","CS","CS2","53",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Notomys alexis",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP1","53",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP1","53",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP0","53",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP0","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Plum Pudding","PP","PP0","53",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Oct.98","Main Camp","MC","MC2","53",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Main Camp","MC","MC2","53",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1998,"Oct.98","Main Camp","MC","MC11","53",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Main Camp","MC","MC11","53",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Oct.98","Main Camp","MC","MC11","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Kunnamuka Swamp East","KSE","KSE2","53",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Sminthopsis hirtipes",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Pseudomys desertor",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Main Camp","MC","MC11","53",3,36,108,"No captures",NA,1,0.925925926,""
1998,"Oct.98","Field River South","FRS","FRS2","53",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1998,"Oct.98","Kunnamuka Swamp East","KSE","KSE2","53",3,36,108,"Notomys alexis",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Main Camp","MC","MC1","53",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1998,"Oct.98","Main Camp","MC","MC1","53",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Main Camp","MC","MC1","53",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1998,"Oct.98","Main Camp","MC","MC10","53",3,36,108,"Mus musculus",NA,3,2.777777778,"Muridae"
1998,"Oct.98","Main Camp","MC","MC10","53",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
1998,"Oct.98","Main Camp","MC","MC10","53",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
