"lakeid","year4","sta","depth","taxon","rep","number_indiv"
"SP",1989,1,17.00,"CHAOBORUS LARVAE",5,8
"SP",1989,1,17.00,"LEPTODORA",1,9
"SP",1989,1,17.00,"LEPTODORA",2,8
"SP",1989,1,17.00,"LEPTODORA",4,21
"SP",1989,1,17.00,"LEPTODORA",5,7
"SP",1989,1,17.00,"MYSIS",1,0
"SP",1989,1,17.00,"MYSIS",3,0
"SP",1989,1,17.00,"MYSIS",4,0
"SP",1989,1,17.00,"MYSIS",5,0
"SP",1990,1,17.00,"CHAOBORUS LARVAE",1,6
"SP",1990,1,17.00,"CHAOBORUS LARVAE",2,3
"SP",1990,1,17.00,"CHAOBORUS LARVAE",3,9
"SP",1990,1,17.00,"CHAOBORUS LARVAE",4,1
"SP",1990,1,17.00,"LEPTODORA",2,42
"SP",1990,1,17.00,"LEPTODORA",3,39
"SP",1990,1,17.00,"LEPTODORA",5,77
"SP",1990,1,17.00,"MYSIS",1,0
"SP",1990,1,17.00,"MYSIS",2,0
"SP",1990,1,17.00,"MYSIS",3,0
"SP",1990,1,17.00,"MYSIS",4,0
"SP",1990,1,17.00,"MYSIS",5,0
"SP",1991,1,18.00,"CHAOBORUS LARVAE",1,7
"SP",1991,1,18.00,"CHAOBORUS LARVAE",2,7
"SP",1991,1,18.00,"CHAOBORUS LARVAE",3,3
"SP",1991,1,18.00,"CHAOBORUS LARVAE",4,4
"SP",1991,1,18.00,"CHAOBORUS LARVAE",5,5
"SP",1991,1,18.00,"LEPTODORA",1,201
"SP",1991,1,18.00,"LEPTODORA",2,257
"SP",1991,1,18.00,"LEPTODORA",4,364
"SP",1991,1,18.00,"LEPTODORA",5,334
"SP",1991,1,18.00,"MYSIS",2,0
"SP",1991,1,18.00,"MYSIS",3,0
"SP",1991,1,18.00,"MYSIS",4,0
"SP",1992,1,18.00,"CHAOBORUS LARVAE",1,20
"SP",1992,1,18.00,"CHAOBORUS LARVAE",2,18
"SP",1992,1,18.00,"CHAOBORUS LARVAE",3,7
"SP",1992,1,18.00,"CHAOBORUS LARVAE",4,3
"SP",1992,1,18.00,"CHAOBORUS LARVAE",5,3
"SP",1992,1,18.00,"LEPTODORA",1,46
"SP",1992,1,18.00,"LEPTODORA",2,97
"SP",1992,1,18.00,"LEPTODORA",4,70
"SP",1992,1,18.00,"LEPTODORA",5,90
"SP",1992,1,18.00,"MYSIS",2,0
"SP",1992,1,18.00,"MYSIS",3,0
"SP",1992,1,18.00,"MYSIS",4,0
"SP",1993,1,20.00,"CHAOBORUS LARVAE",1,3
"SP",1993,1,20.00,"CHAOBORUS LARVAE",2,2
"SP",1993,1,20.00,"CHAOBORUS LARVAE",3,1
"SP",1993,1,20.00,"CHAOBORUS LARVAE",4,1
"SP",1993,1,20.00,"CHAOBORUS LARVAE",5,0
"SP",1993,1,20.00,"LEPTODORA",1,236
"SP",1993,1,20.00,"LEPTODORA",2,223
"SP",1993,1,20.00,"LEPTODORA",4,479
"SP",1993,1,20.00,"LEPTODORA",5,289
"SP",1993,1,20.00,"MYSIS",1,0
"SP",1993,1,20.00,"MYSIS",3,0
"SP",1993,1,20.00,"MYSIS",4,0
"SP",1993,1,20.00,"MYSIS",5,0
"SP",1994,1,18.00,"CHAOBORUS LARVAE",1,41
"SP",1994,1,18.00,"CHAOBORUS LARVAE",2,3
"SP",1994,1,18.00,"CHAOBORUS LARVAE",3,5
"SP",1994,1,18.00,"CHAOBORUS LARVAE",4,2
"SP",1994,1,18.00,"CHAOBORUS LARVAE",5,1
"SP",1994,1,18.00,"LEPTODORA",1,52
"SP",1994,1,18.00,"LEPTODORA",2,21
"SP",1994,1,18.00,"LEPTODORA",3,91
"SP",1994,1,18.00,"LEPTODORA",4,36
"SP",1994,1,18.00,"MYSIS",1,0
"SP",1994,1,18.00,"MYSIS",2,0
"SP",1994,1,18.00,"MYSIS",3,0
"SP",1994,1,18.00,"MYSIS",4,0
"SP",1995,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",1995,1,18.00,"CHAOBORUS LARVAE",2,1
"SP",1995,1,18.00,"CHAOBORUS LARVAE",3,0
"SP",1995,1,18.00,"CHAOBORUS LARVAE",4,0
"SP",1995,1,18.00,"CHAOBORUS LARVAE",5,2
"SP",1995,1,18.00,"LEPTODORA",1,133
"SP",1995,1,18.00,"LEPTODORA",2,153
"SP",1995,1,18.00,"LEPTODORA",4,195
"SP",1995,1,18.00,"LEPTODORA",5,183
"SP",1995,1,18.00,"MYSIS",1,0
"SP",1995,1,18.00,"MYSIS",3,0
"SP",1995,1,18.00,"MYSIS",4,0
"SP",1995,1,18.00,"MYSIS",5,0
"SP",1996,1,19.00,"CHAOBORUS LARVAE",1,1
"SP",1996,1,19.00,"CHAOBORUS LARVAE",2,2
"SP",1996,1,19.00,"CHAOBORUS LARVAE",3,1
"SP",1996,1,19.00,"CHAOBORUS LARVAE",4,0
"SP",1996,1,19.00,"CHAOBORUS LARVAE",5,3
"SP",1996,1,19.00,"LEPTODORA",2,36
"SP",1996,1,19.00,"LEPTODORA",3,73
"SP",1996,1,19.00,"LEPTODORA",5,92
"SP",1996,1,19.00,"MYSIS",1,0
"SP",1996,1,19.00,"MYSIS",2,0
"SP",1996,1,19.00,"MYSIS",4,0
"SP",1996,1,19.00,"MYSIS",5,0
"SP",1997,1,19.00,"CHAOBORUS LARVAE",1,7
"SP",1997,1,19.00,"CHAOBORUS LARVAE",2,0
"SP",1997,1,19.00,"CHAOBORUS LARVAE",3,0
"SP",1997,1,19.00,"CHAOBORUS LARVAE",4,2
"SP",1997,1,19.00,"CHAOBORUS LARVAE",5,1
"SP",1997,1,19.00,"LEPTODORA",1,3
"SP",1997,1,19.00,"LEPTODORA",2,2
"SP",1997,1,19.00,"LEPTODORA",3,4
"SP",1997,1,19.00,"LEPTODORA",5,19
"SP",1997,1,19.00,"MYSIS",1,0
"SP",1997,1,19.00,"MYSIS",2,0
"SP",1997,1,19.00,"MYSIS",3,0
"SP",1997,1,19.00,"MYSIS",5,0
"SP",1999,1,18.00,"CHAOBORUS LARVAE",1,58
"SP",1999,1,18.00,"CHAOBORUS LARVAE",2,100
"SP",1999,1,18.00,"CHAOBORUS LARVAE",3,45
"SP",1999,1,18.00,"CHAOBORUS LARVAE",4,26
"SP",1999,1,18.00,"CHAOBORUS LARVAE",5,21
"SP",1999,1,18.00,"LEPTODORA",1,72
"SP",1999,1,18.00,"LEPTODORA",3,97
"SP",1999,1,18.00,"LEPTODORA",4,76
"SP",1999,1,18.00,"LEPTODORA",5,79
"SP",1999,1,18.00,"MYSIS",2,0
"SP",1999,1,18.00,"MYSIS",3,0
"SP",1999,1,18.00,"MYSIS",4,0
"SP",2000,1,18.00,"CHAOBORUS LARVAE",1,84
"SP",2000,1,18.00,"CHAOBORUS LARVAE",2,30
"SP",2000,1,18.00,"CHAOBORUS LARVAE",3,3
"SP",2000,1,18.00,"CHAOBORUS LARVAE",4,2
"SP",2000,1,18.00,"CHAOBORUS LARVAE",5,1
"SP",2000,1,18.00,"LEPTODORA",1,97
"SP",2000,1,18.00,"LEPTODORA",3,30
"SP",2000,1,18.00,"LEPTODORA",4,99
"SP",2000,1,18.00,"LEPTODORA",5,136
"SP",2000,1,18.00,"MYSIS",2,0
"SP",2000,1,18.00,"MYSIS",3,0
"SP",2000,1,18.00,"MYSIS",4,0
"SP",2001,1,17.00,"CHAOBORUS LARVAE",1,1
"SP",2001,1,17.00,"CHAOBORUS LARVAE",2,6
"SP",2001,1,17.00,"CHAOBORUS LARVAE",3,1
"SP",2001,1,17.00,"CHAOBORUS LARVAE",4,0
"SP",2001,1,17.00,"CHAOBORUS LARVAE",5,1
"SP",2001,1,17.00,"LEPTODORA",1,122
"SP",2001,1,17.00,"LEPTODORA",3,39
"SP",2001,1,17.00,"LEPTODORA",4,53
"SP",2001,1,17.00,"LEPTODORA",5,55
"SP",2001,1,17.00,"MYSIS",1,0
"SP",2001,1,17.00,"MYSIS",2,0
"SP",2001,1,17.00,"MYSIS",3,0
"SP",2001,1,17.00,"MYSIS",5,0
"SP",2002,1,18.00,"CHAOBORUS LARVAE",1,1
"SP",2002,1,18.00,"CHAOBORUS LARVAE",2,0
"SP",2002,1,18.00,"CHAOBORUS LARVAE",3,0
"SP",2002,1,18.00,"CHAOBORUS LARVAE",4,0
"SP",2002,1,18.00,"CHAOBORUS LARVAE",5,0
"SP",2002,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2002,1,18.00,"CHAOBORUS PUPAE",2,0
"SP",2002,1,18.00,"CHAOBORUS PUPAE",3,0
"SP",2002,1,18.00,"CHAOBORUS PUPAE",4,0
"SP",2002,1,18.00,"CHAOBORUS PUPAE",5,0
"SP",2002,1,18.00,"LEPTODORA",1,18
"SP",2002,1,18.00,"LEPTODORA",3,50
"SP",2002,1,18.00,"LEPTODORA",4,37
"SP",2002,1,18.00,"LEPTODORA",5,50
"SP",2002,1,18.00,"MYSIS",2,0
"SP",2002,1,18.00,"MYSIS",3,0
"SP",2002,1,18.00,"MYSIS",4,0
"TB",1983,1,6.50,"CHAOBORUS LARVAE",1,26
"TB",1983,1,6.50,"CHAOBORUS LARVAE",2,69
"TB",1983,1,6.50,"CHAOBORUS LARVAE",3,30
"TB",1983,1,6.50,"CHAOBORUS LARVAE",4,68
"TB",1983,1,6.50,"CHAOBORUS LARVAE",5,106
"TB",1983,1,6.50,"LEPTODORA",1,0
"TB",1983,1,6.50,"LEPTODORA",3,0
"TB",1983,1,6.50,"LEPTODORA",4,0
"TB",1983,1,6.50,"LEPTODORA",5,0
"TB",1983,1,6.50,"MYSIS",2,0
"TB",1983,1,6.50,"MYSIS",3,0
"TB",1983,1,6.50,"MYSIS",4,0
"TB",1984,1,7.50,"CHAOBORUS LARVAE",1,47
"TB",1984,1,7.50,"CHAOBORUS LARVAE",2,83
"TB",1984,1,7.50,"CHAOBORUS LARVAE",3,91
"TB",1984,1,7.50,"CHAOBORUS LARVAE",4,50
"TB",1984,1,7.50,"CHAOBORUS LARVAE",5,100
"TB",1984,1,7.50,"LEPTODORA",1,1
"TB",1984,1,7.50,"LEPTODORA",2,1
"TB",1984,1,7.50,"LEPTODORA",4,0
"TB",1984,1,7.50,"LEPTODORA",5,0
"TB",1984,1,7.50,"MYSIS",2,0
"TB",1984,1,7.50,"MYSIS",3,0
"TB",1984,1,7.50,"MYSIS",4,0
"TB",1985,1,7.00,"CHAOBORUS LARVAE",1,188
"TB",1985,1,7.00,"CHAOBORUS LARVAE",2,166
"TB",1985,1,7.00,"CHAOBORUS LARVAE",3,73
"TB",1985,1,7.00,"CHAOBORUS LARVAE",4,87
"CB",1996,1,2.10,"LEPTODORA",4,0
"CB",1996,1,2.10,"MYSIS",4,0
"CB",1997,1,2.00,"LEPTODORA",2,2
"CB",1997,1,2.00,"LEPTODORA",5,1
"CB",1997,1,2.00,"MYSIS",5,0
"CB",1999,1,2.00,"LEPTODORA",2,0
"CB",1999,1,2.00,"LEPTODORA",5,0
"CB",1999,1,2.00,"MYSIS",5,0
"CB",2000,1,2.50,"LEPTODORA",2,0
"CB",2000,1,2.50,"MYSIS",1,0
"CB",2000,1,2.50,"MYSIS",5,0
"CB",2001,1,2.00,"LEPTODORA",2,0
"CB",2001,1,2.00,"MYSIS",1,0
"CB",2002,1,2.50,"LEPTODORA",1,0
"CB",2002,1,2.50,"LEPTODORA",4,0
"CB",2002,1,2.50,"MYSIS",3,0
"CR",1983,1,19.90,"LEPTODORA",2,291
"CR",1983,1,19.90,"LEPTODORA",5,241
"CR",1984,1,18.00,"LEPTODORA",1,984
"CR",1984,1,18.00,"LEPTODORA",4,628
"CR",1985,1,18.00,"LEPTODORA",2,1065
"CR",1985,1,18.00,"LEPTODORA",5,755
"CR",1986,1,19.00,"LEPTODORA",1,178
"CR",1986,1,19.00,"LEPTODORA",4,159
"CR",1986,1,19.00,"MYSIS",4,0
"CR",1987,1,18.00,"MYSIS",3,0
"CR",1987,1,19.00,"LEPTODORA",4,229
"CR",1988,1,18.00,"LEPTODORA",2,79
"CR",1988,1,18.00,"LEPTODORA",5,255
"CR",1989,1,20.00,"LEPTODORA",1,208
"CR",1989,1,20.00,"LEPTODORA",4,124
"CR",1989,1,20.00,"MYSIS",4,0
"CR",1990,1,17.00,"MYSIS",4,0
"CR",1991,1,19.00,"LEPTODORA",2,111
"CR",1991,1,19.00,"MYSIS",1,0
"CR",1991,1,19.00,"MYSIS",5,0
"CR",1992,1,19.00,"LEPTODORA",2,447
"CR",1992,1,19.00,"MYSIS",1,0
"CR",1992,1,19.00,"MYSIS",5,0
"CR",1993,1,19.00,"LEPTODORA",3,66
"CR",1994,1,19.00,"LEPTODORA",4,474
"CR",1994,1,19.00,"MYSIS",4,0
"CR",1995,1,17.00,"LEPTODORA",2,444
"CR",1995,1,17.00,"LEPTODORA",5,254
"CR",1996,1,19.00,"LEPTODORA",1,4
"CR",1996,1,19.00,"LEPTODORA",4,38
"CR",1996,1,19.00,"MYSIS",4,0
"CR",1997,1,19.00,"LEPTODORA",3,127
"CR",1997,1,19.00,"MYSIS",3,0
"CR",1999,1,19.00,"LEPTODORA",1,162
"CR",1999,1,19.00,"LEPTODORA",5,373
"CR",1999,1,19.00,"MYSIS",5,0
"CR",2000,1,19.00,"LEPTODORA",2,33
"CR",2000,1,19.00,"MYSIS",1,0
"CR",2000,1,19.00,"MYSIS",4,0
"CR",2001,1,19.00,"LEPTODORA",2,39
"CR",2001,1,19.00,"LEPTODORA",4,61
"CR",2001,1,19.00,"MYSIS",3,0
"CR",2002,1,19.50,"LEPTODORA",2,170
"CR",2002,1,19.50,"LEPTODORA",5,166
"SP",1983,1,19.90,"LEPTODORA",1,0
"SP",1983,1,19.90,"LEPTODORA",4,0
"SP",1983,1,19.90,"MYSIS",3,0
"SP",1984,1,18.50,"LEPTODORA",2,359
"SP",1984,1,18.50,"MYSIS",3,0
"SP",1985,1,18.00,"LEPTODORA",2,0
"SP",1985,1,18.00,"LEPTODORA",5,0
"SP",1986,1,19.00,"LEPTODORA",1,37
"SP",1986,1,19.00,"LEPTODORA",4,32
"SP",1986,1,19.00,"MYSIS",3,0
"SP",1987,1,17.00,"LEPTODORA",2,24
"SP",1987,1,17.00,"MYSIS",5,0
"SP",1988,1,17.00,"LEPTODORA",3,18
"SP",1988,1,17.00,"MYSIS",1,0
"SP",1988,1,17.00,"MYSIS",5,0
"SP",1989,1,17.00,"LEPTODORA",3,24
"SP",1989,1,17.00,"MYSIS",2,0
"SP",1990,1,17.00,"LEPTODORA",1,70
"SP",1990,1,17.00,"LEPTODORA",4,49
"SP",1991,1,18.00,"LEPTODORA",3,300
"SP",1991,1,18.00,"MYSIS",1,0
"SP",1991,1,18.00,"MYSIS",5,0
"SP",1992,1,18.00,"LEPTODORA",3,27
"SP",1992,1,18.00,"MYSIS",1,0
"SP",1992,1,18.00,"MYSIS",5,0
"SP",1993,1,20.00,"LEPTODORA",3,291
"SP",1993,1,20.00,"MYSIS",2,0
"SP",1994,1,18.00,"LEPTODORA",5,52
"SP",1994,1,18.00,"MYSIS",5,0
"SP",1995,1,18.00,"LEPTODORA",3,230
"SP",1995,1,18.00,"MYSIS",2,0
"SP",1996,1,19.00,"LEPTODORA",1,67
"SP",1996,1,19.00,"LEPTODORA",4,82
"SP",1996,1,19.00,"MYSIS",3,0
"SP",1997,1,19.00,"LEPTODORA",4,17
"SP",1997,1,19.00,"MYSIS",4,0
"SP",1999,1,18.00,"LEPTODORA",2,129
"SP",1999,1,18.00,"MYSIS",1,0
"SP",1999,1,18.00,"MYSIS",5,0
"SP",2000,1,18.00,"LEPTODORA",2,153
"SP",2000,1,18.00,"MYSIS",1,0
"SP",2000,1,18.00,"MYSIS",5,0
"SP",2001,1,17.00,"LEPTODORA",2,90
"SP",2001,1,17.00,"MYSIS",4,0
"SP",2002,1,18.00,"LEPTODORA",2,19
"SP",2002,1,18.00,"MYSIS",1,0
"SP",2002,1,18.00,"MYSIS",5,0
"TB",1983,1,6.50,"LEPTODORA",2,0
"TB",1983,1,6.50,"MYSIS",1,0
"TB",1983,1,6.50,"MYSIS",5,0
"TB",1984,1,7.50,"LEPTODORA",3,0
"TB",1984,1,7.50,"MYSIS",1,0
"TB",1984,1,7.50,"MYSIS",5,0
"TB",1985,1,7.00,"LEPTODORA",3,7
"TB",1985,1,7.00,"MYSIS",2,0
"TB",1986,1,7.00,"LEPTODORA",1,0
"TB",1986,1,7.00,"LEPTODORA",4,0
"TB",1986,1,7.00,"MYSIS",3,0
"TB",1987,1,6.00,"LEPTODORA",4,0
"TB",1987,1,6.00,"MYSIS",3,0
"TB",1988,1,5.25,"LEPTODORA",2,0
"TB",1988,1,5.25,"LEPTODORA",5,0
"TB",1988,1,5.25,"MYSIS",5,0
"TB",1989,1,6.00,"LEPTODORA",3,0
"TB",1989,1,6.00,"MYSIS",1,0
"TB",1989,1,6.00,"MYSIS",5,0
"TB",1990,1,7.00,"LEPTODORA",3,0
"TB",1990,1,7.00,"MYSIS",2,0
"TB",1991,1,8.00,"LEPTODORA",1,3
"TB",1991,1,8.00,"LEPTODORA",4,0
"TB",1991,1,8.00,"MYSIS",3,0
"TB",1992,1,7.00,"LEPTODORA",2,0
"TB",1992,1,7.00,"LEPTODORA",5,0
"TB",1992,1,7.00,"MYSIS",5,0
"TB",1993,1,7.00,"LEPTODORA",2,2
"TB",1994,1,7.00,"LEPTODORA",2,0
"TB",1994,1,7.00,"LEPTODORA",5,0
"TB",1994,1,7.00,"MYSIS",5,0
"TB",1995,1,5.00,"LEPTODORA",3,5
"TB",1995,1,5.00,"MYSIS",2,0
"TB",1996,1,9.50,"LEPTODORA",1,0
"TB",1996,1,9.50,"LEPTODORA",4,0
"TB",1997,1,7.00,"LEPTODORA",1,0
"TB",1997,1,7.00,"LEPTODORA",5,1
"TB",1997,1,7.00,"MYSIS",5,0
"TB",1998,1,7.00,"LEPTODORA",3,0
"TB",1998,1,7.00,"MYSIS",3,0
"TB",1999,1,7.00,"LEPTODORA",2,0
"TB",1999,1,7.00,"LEPTODORA",5,0
"TB",1999,1,7.00,"MYSIS",5,0
"TB",2000,1,7.00,"LEPTODORA",5,1
"TB",2000,1,7.00,"MYSIS",5,0
"TB",2001,1,7.00,"LEPTODORA",3,1
"TB",2001,1,7.00,"MYSIS",1,0
"TB",2001,1,7.00,"MYSIS",5,0
"TB",2002,1,7.00,"LEPTODORA",3,0
"TB",2002,1,7.00,"MYSIS",1,0
"TB",2002,1,7.00,"MYSIS",5,0
"TR",1983,5,16.50,"LEPTODORA",1,80
"TR",1983,5,16.50,"MYSIS",3,27
"TR",1983,6,21.50,"LEPTODORA",3,107
"TR",1983,6,21.50,"MYSIS",1,36
"TR",1983,7,25.70,"LEPTODORA",1,71
"TR",1983,2,31.60,"LEPTODORA",1,188
"TR",1983,2,31.60,"MYSIS",2,0
"TR",1984,4,10.00,"MYSIS",3,0
"TR",1984,5,15.00,"MYSIS",1,0
"TR",1984,8,18.00,"LEPTODORA",2,88
"TR",1984,6,20.00,"LEPTODORA",1,122
"TR",1984,7,25.00,"LEPTODORA",3,157
"TR",1984,7,25.00,"MYSIS",3,35
"TR",1984,2,30.00,"LEPTODORA",2,50
"TR",1985,4,10.00,"LEPTODORA",1,43
"TR",1985,4,10.00,"MYSIS",3,1
"TR",1985,5,14.00,"LEPTODORA",3,23
"TR",1985,6,21.00,"LEPTODORA",1,18
"TR",1985,6,21.00,"MYSIS",2,76
"TR",1985,7,24.00,"LEPTODORA",2,17
"TR",1985,2,29.00,"LEPTODORA",1,99
"TR",1985,2,29.00,"LEPTODORA",4,100
"TR",1985,2,29.00,"MYSIS",4,30
"TR",1986,4,10.00,"MYSIS",3,0
"TR",1986,5,16.00,"LEPTODORA",3,51
"TR",1986,6,20.00,"LEPTODORA",1,28
"TR",1986,6,20.00,"MYSIS",2,37
"TR",1986,7,25.00,"LEPTODORA",2,19
"TR",1986,2,31.50,"LEPTODORA",1,66
"TR",1986,2,31.50,"LEPTODORA",4,35
"TR",1986,2,31.50,"MYSIS",4,0
"TR",1987,4,10.00,"LEPTODORA",3,61
"TR",1987,5,15.00,"LEPTODORA",1,28
"TR",1987,5,15.00,"MYSIS",2,6
"TR",1987,6,20.00,"LEPTODORA",2,56
"TR",1987,7,25.00,"LEPTODORA",1,37
"TR",1987,7,25.00,"MYSIS",1,16
"TR",1987,2,31.00,"LEPTODORA",3,61
"TR",1987,2,31.00,"MYSIS",1,0
"TR",1987,2,31.00,"MYSIS",5,1
"TR",1988,4,9.00,"LEPTODORA",3,131
"TR",1988,5,15.00,"LEPTODORA",2,41
"TR",1988,5,15.00,"MYSIS",3,41
"TR",1988,6,19.00,"LEPTODORA",1,47
"TR",1988,6,19.00,"MYSIS",1,81
"TR",1988,7,24.00,"LEPTODORA",2,59
"TR",1988,7,24.00,"MYSIS",3,92
"TR",1988,2,31.00,"LEPTODORA",3,23
"TR",1988,2,31.00,"MYSIS",1,0
"TR",1988,2,31.00,"MYSIS",5,1
"TR",1989,4,10.00,"LEPTODORA",3,42
"TR",1989,6,20.00,"LEPTODORA",1,16
"TR",1989,6,20.00,"MYSIS",2,82
"TR",1989,7,25.00,"LEPTODORA",2,67
"TR",1989,2,30.00,"LEPTODORA",1,56
"TR",1989,2,30.00,"LEPTODORA",4,56
"TR",1989,2,30.00,"MYSIS",3,3
"TR",1990,4,9.00,"LEPTODORA",2,90
"TR",1990,4,9.00,"MYSIS",3,1
"TR",1990,8,17.00,"LEPTODORA",1,66
"TR",1990,8,17.00,"MYSIS",2,133
"TR",1990,7,25.00,"LEPTODORA",1,88
"TR",1990,7,25.00,"MYSIS",1,64
"TR",1990,2,29.00,"LEPTODORA",2,177
"TR",1990,2,29.00,"LEPTODORA",5,94
"TR",1990,2,29.00,"MYSIS",5,46
"TR",1991,5,15.00,"MYSIS",1,84
"TR",1991,6,20.00,"LEPTODORA",1,131
"TR",1991,6,20.00,"MYSIS",3,31
"TR",1991,7,25.00,"LEPTODORA",2,229
"TR",1991,2,32.00,"LEPTODORA",1,122
"TR",1991,2,32.00,"LEPTODORA",4,115
"TR",1991,2,32.00,"MYSIS",4,1
"TR",1992,4,10.00,"MYSIS",3,24
"TR",1992,5,15.00,"LEPTODORA",3,83
"TR",1992,6,20.00,"LEPTODORA",1,131
"TR",1992,6,20.00,"MYSIS",3,216
"TR",1992,7,25.00,"LEPTODORA",3,69
"TR",1992,2,32.00,"LEPTODORA",1,18
"TR",1992,2,32.00,"LEPTODORA",4,39
"TR",1992,2,32.00,"MYSIS",4,0
"TR",1993,4,9.00,"MYSIS",2,0
"TR",1993,5,15.00,"LEPTODORA",2,162
"TR",1993,6,19.00,"LEPTODORA",1,120
"TR",1993,6,19.00,"MYSIS",2,148
"TR",1993,7,24.00,"LEPTODORA",2,165
"TR",1993,2,32.00,"LEPTODORA",1,216
"TR",1993,2,32.00,"LEPTODORA",4,138
"TR",1993,2,32.00,"MYSIS",4,0
"TR",1994,4,9.50,"MYSIS",3,7
"TR",1994,5,17.00,"LEPTODORA",3,160
"TR",1994,6,21.50,"LEPTODORA",1,150
"TR",1994,6,21.50,"MYSIS",3,66
"TR",1994,7,24.00,"LEPTODORA",3,106
"TR",1994,2,30.50,"LEPTODORA",1,129
"TR",1994,2,30.50,"LEPTODORA",5,141
"TR",1995,4,9.00,"LEPTODORA",3,302
"TR",1995,5,14.00,"LEPTODORA",1,98
"TR",1995,5,14.00,"MYSIS",2,68
"TR",1995,6,18.50,"LEPTODORA",2,74
"TR",1995,7,24.50,"LEPTODORA",1,33
"TR",1995,7,24.50,"MYSIS",2,34
"TR",1995,2,31.50,"LEPTODORA",2,91
"TR",1995,2,31.50,"MYSIS",1,0
"TR",1996,4,10.00,"LEPTODORA",3,229
"TR",1996,5,15.00,"LEPTODORA",2,136
"TR",1996,5,15.00,"MYSIS",3,15
"TR",1996,6,20.00,"LEPTODORA",3,149
"TR",1996,7,25.00,"LEPTODORA",2,139
"TR",1996,7,25.00,"MYSIS",3,191
"TR",1996,2,32.00,"LEPTODORA",3,66
"TR",1996,2,32.00,"MYSIS",5,1
"TR",1997,4,10.00,"LEPTODORA",3,87
"TR",1997,5,15.00,"LEPTODORA",1,128
"TR",1997,5,15.00,"MYSIS",3,313
"TR",1997,6,20.00,"LEPTODORA",3,87
"TR",1997,7,25.00,"LEPTODORA",1,102
"TR",1997,7,25.00,"MYSIS",2,129
"TR",1997,2,32.00,"LEPTODORA",2,21
"TR",1997,2,32.00,"MYSIS",5,0
"TR",1998,4,10.00,"LEPTODORA",3,0
"TR",1998,4,10.00,"MYSIS",1,0
"TR",1998,4,10.00,"MYSIS",5,38
"TR",1998,5,15.00,"LEPTODORA",5,58
"TR",1998,6,20.00,"LEPTODORA",1,29
"TR",1998,6,20.00,"MYSIS",2,250
"TR",1998,7,25.00,"LEPTODORA",2,35
"TR",1998,7,25.00,"MYSIS",1,9
"TR",1998,2,30.00,"LEPTODORA",4,0
"TR",1998,2,30.00,"MYSIS",4,3
"TR",1999,4,10.00,"LEPTODORA",2,171
"TR",1999,5,15.00,"LEPTODORA",1,114
"TR",1999,5,15.00,"MYSIS",1,32
"TR",1999,6,19.50,"LEPTODORA",2,157
"TR",1999,6,19.50,"MYSIS",3,19
"TR",1999,2,29.00,"LEPTODORA",2,151
"TR",1999,2,29.00,"LEPTODORA",5,58
"TR",2000,4,10.00,"LEPTODORA",1,118
"TR",2000,4,10.00,"MYSIS",1,0
"TR",2000,5,15.00,"LEPTODORA",1,139
"TR",2000,5,15.00,"MYSIS",3,57
"TR",2000,6,20.00,"LEPTODORA",2,158
"TR",2000,2,32.00,"LEPTODORA",3,201
"TR",2000,2,32.00,"MYSIS",1,3
"TR",2000,2,32.00,"MYSIS",5,3
"TR",2001,4,10.00,"LEPTODORA",3,40
"TR",2001,5,15.00,"LEPTODORA",1,49
"TR",2001,5,15.00,"MYSIS",2,2
"TR",2001,6,20.00,"LEPTODORA",2,251
"TR",2001,7,25.00,"LEPTODORA",3,165
"TR",2001,2,33.00,"LEPTODORA",2,153
"TR",2001,2,33.00,"LEPTODORA",5,137
"TR",2002,4,10.00,"LEPTODORA",1,99
"TR",2002,4,10.00,"MYSIS",2,31
"TR",2002,5,15.00,"LEPTODORA",2,149
"TR",2002,5,15.00,"MYSIS",3,117
"TR",2002,6,20.00,"MYSIS",2,83
"TR",2002,7,25.00,"LEPTODORA",2,41
"TR",2002,7,25.00,"MYSIS",3,63
"TR",2002,2,32.00,"LEPTODORA",1,86
"TR",2002,2,32.00,"MYSIS",1,1
"AL",2003,1,5.00,"MYSIS",1,0
"AL",2003,1,5.00,"MYSIS",5,0
"AL",2003,1,5.00,"LEPTODORA",3,45
"BM",2003,1,18.00,"MYSIS",2,0
"BM",2003,1,18.00,"LEPTODORA",1,57
"BM",2003,1,18.00,"LEPTODORA",4,70
"CB",2003,1,2.50,"MYSIS",4,0
"CB",2003,1,2.50,"LEPTODORA",2,0
"CB",2003,1,2.50,"LEPTODORA",5,0
"CR",2003,1,18.00,"MYSIS",5,0
"CR",2003,1,18.00,"LEPTODORA",3,82
"SP",2003,1,16.00,"MYSIS",2,0
"SP",2003,1,16.00,"LEPTODORA",1,78
"SP",2003,1,16.00,"LEPTODORA",4,37
"TB",2003,1,5.00,"MYSIS",3,0
"TB",2003,1,5.00,"LEPTODORA",4,0
"TR",2003,4,9.00,"LEPTODORA",1,84
"TR",2003,5,13.00,"MYSIS",1,169
"TR",2003,5,13.00,"LEPTODORA",2,21
"TR",2003,6,19.00,"MYSIS",3,64
"TR",2003,6,19.00,"LEPTODORA",2,43
"TR",2003,7,22.00,"LEPTODORA",1,23
"TR",2003,2,30.00,"MYSIS",2,0
"TR",2003,2,30.00,"LEPTODORA",1,76
