SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
SUGYHV,CS2007,1,26-Jun-07,Menyanthes trifoliata,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
SUGYHV,CS2007,1,26-Jun-07,Potamogeton polygonifolius,1-2.5%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2007,1,28-May-07,Agrostis stolonifera,0.1-1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2007,1,28-May-07,Iris pseudacorus,<0.1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2007,1,28-May-07,Myosotis scorpioides,<0.1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2007,1,28-May-07,Veronica beccabunga,0.1-1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
TDZOHS,CS2007,1,10-Sep-07,Agrostis stolonifera,<0.1%,27s,35,Lowlands (Scotland),Angus,SCO
TDZOHS,CS2007,1,10-Sep-07,Brachythecium rivulare,0.1-1%,27s,35,Lowlands (Scotland),Angus,SCO
TDZOHS,CS2007,1,10-Sep-07,Glyceria fluitans,0.1-1%,27s,35,Lowlands (Scotland),Angus,SCO
TDZOHS,CS2007,1,10-Sep-07,Myosotis scorpioides,2.5-5%,27s,35,Lowlands (Scotland),Angus,SCO
BKRDLI,CS2007,1,26-Jul-07,Caltha palustris,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Carex sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Conocephalum conicum,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Oenanthe crocata,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Ranunculus flammula,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Rhynchostegium riparioides,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2007,1,26-Jul-07,Rorippa nasturtium-aquaticum,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
VIBTBA,CS2007,1,27-Jul-07,Dichodontium flavescens,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
VIBTBA,CS2007,1,27-Jul-07,Fissidens taxifolius,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
VIBTBA,CS2007,1,27-Jul-07,Pellia sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
VIBTBA,CS2007,1,27-Jul-07,Rhynchostegium riparioides,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
QFVTHZ,CS2007,1,07-Sep-07,Rhynchostegium riparioides,2.5-5%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
KFDEHM,CS2007,1,08-Aug-07,Fontinalis antipyretica,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2007,1,08-Aug-07,Hygrohypnum ochraceum,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2007,1,08-Aug-07,Racomitrium aciculare,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2007,1,08-Aug-07,Scapania undulata,5-10%,24s,32,True uplands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Juncus bulbosus,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Littorella uniflora,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Lobelia dortmanna,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Marsupella emarginata,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Myriophyllum alterniflorum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Potamogeton polygonifolius,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Racomitrium aciculare,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2007,1,12-Jul-07,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ZLXWKT,CS2007,1,10-Jul-07,Batrachospermum sp,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
ZLXWKT,CS2007,1,10-Jul-07,Dicranella palustris,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
ZLXWKT,CS2007,1,10-Jul-07,Marsupella emarginata,25-50%,24s,32,True uplands (Scotland),Highland,SCO
ZLXWKT,CS2007,1,10-Jul-07,Pellia sp,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
GNCHSI,CS2007,2,23-Jun-07,Hyocomium armoricum,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2007,2,23-Jun-07,Juncus bulbosus,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2007,2,23-Jun-07,Pellia sp,2.5-5%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2007,2,23-Jun-07,Scapania undulata,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2007,2,23-Jun-07,Viola palustris,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
MAWOAV,CS2007,1,04-Sep-07,Blindia acuta,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
DZKTFU,CS2007,1,10-Jul-07,Equisetum fluviatile,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2007,1,10-Jul-07,Juncus bulbosus,5-10%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2007,1,10-Jul-07,Potamogeton polygonifolius,10-25%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2007,1,10-Jul-07,Ranunculus flammula,10-25%,21s,29,True uplands (Scotland),Highland,SCO
CTERRY,CS2007,1,14-Jul-07,Gymnostomum aeruginosum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
CTERRY,CS2007,1,14-Jul-07,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
EXSYAA,CS2007,1,22-Sep-07,Hygrohypnum ochraceum,1-2.5%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2007,1,22-Sep-07,Juncus bulbosus,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2007,1,22-Sep-07,Racomitrium aciculare,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2007,1,22-Sep-07,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2007,1,22-Sep-07,Viola palustris,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
QOZLLL,CS2007,1,03-Sep-07,Hygrohypnum ochraceum,0.1-1%,23s,31,True uplands (Scotland),Angus,SCO
QOZLLL,CS2007,1,03-Sep-07,Pellia sp,<0.1%,23s,31,True uplands (Scotland),Angus,SCO
QOZLLL,CS2007,1,03-Sep-07,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Angus,SCO
QOZLLL,CS2007,1,03-Sep-07,Spirogyra sp,1-2.5%,23s,31,True uplands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Agrostis stolonifera,<0.1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Caltha palustris,<0.1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Juncus bulbosus,<0.1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Rhynchostegium riparioides,0.1-1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Spirogyra sp,0.1-1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2007,1,06-Sep-07,Vaucheria sp,0.1-1%,25s,33,Lowlands (Scotland),Angus,SCO
UKWMMX,CS2007,1,29-May-07,Agrostis stolonifera,1-2.5%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
UKWMMX,CS2007,1,29-May-07,Ranunculus hederaceus,10-25%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
UKWMMX,CS2007,1,29-May-07,Veronica beccabunga,5-10%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
ZJGHZJ,CS2007,1,02-Aug-07,Racomitrium aciculare,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Agrostis stolonifera,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Brachythecium plumosum,2.5-5%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Hylocomium splendens,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Pellia sp,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Pogonatum urnigerum,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Racomitrium aciculare,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Racomitrium fasciculare,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2007,1,01-Aug-07,Scapania undulata,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
XXFYMD,CS2007,1,28-Aug-07,Blindia acuta,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
XXFYMD,CS2007,1,28-Aug-07,Scapania undulata,0.1-1%,23s,31,True uplands (Scotland),Highland,SCO
HDPVAL,CS2007,1,25-Aug-07,Scapania undulata,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
HDPVAL,CS2007,1,25-Aug-07,Sphagnum sp,50-75%,24s,32,True uplands (Scotland),Highland,SCO
GXDBED,CS2007,1,21-Aug-07,Juncus bulbosus,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
GXDBED,CS2007,1,21-Aug-07,Racomitrium aciculare,1-2.5%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
GXDBED,CS2007,1,21-Aug-07,Racomitrium fasciculare,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
GXDBED,CS2007,1,21-Aug-07,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
GXDBED,CS2007,1,21-Aug-07,Viola palustris,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Cephalozia bicuspidata,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Equisetum palustre,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Juncus bulbosus,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Pellia sp,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Rhizomnium punctatum,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
WDGZFA,CS2007,1,26-Jul-07,Sphagnum sp,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
KOQHZQ,CS2007,1,22-Sep-07,Rhynchostegium riparioides,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
KOQHZQ,CS2007,1,22-Sep-07,Vaucheria sp,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
OBNMHM,CS2007,1,07-Oct-07,Anthelia julacea,2.5-5%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2007,1,07-Oct-07,Diplophyllum albicans,2.5-5%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2007,1,07-Oct-07,Nardia compressa,>75%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2007,1,07-Oct-07,Oligotrichum hercynicum,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2007,1,07-Oct-07,Sphagnum sp,2.5-5%,23s,31,True uplands (Scotland),Highland,SCO
UXXKAG,CS2007,1,23-Jul-07,Agrostis stolonifera,<0.1%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
UXXKAG,CS2007,1,23-Jul-07,Carex sp,<0.1%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
UXXKAG,CS2007,1,23-Jul-07,Sphagnum sp,0.1-1%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
NDDDBT,CS2007,1,14-Aug-07,Batrachospermum sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
NDDDBT,CS2007,1,14-Aug-07,Equisetum palustre,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
NDDDBT,CS2007,1,14-Aug-07,Juncus bulbosus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
NDDDBT,CS2007,1,14-Aug-07,Pellia sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KPHKQI,CS2007,1,20-Jun-07,Anomobryum filiforme,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Blindia acuta,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Brachythecium plumosum,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Juncus bulbosus,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Marsupella emarginata,5-10%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Nardia geoscyphus,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Pellia sp,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Racomitrium fasciculare,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2007,1,20-Jun-07,Scapania undulata,5-10%,24s,32,True uplands (Scotland),Highland,SCO
OHLVGM,CS2007,1,19-Jun-07,Agrostis stolonifera,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OHLVGM,CS2007,1,19-Jun-07,Fissidens adianthoides,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OHLVGM,CS2007,1,19-Jun-07,Lejeunea cavifollia,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OHLVGM,CS2007,1,19-Jun-07,Pellia sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OHLVGM,CS2007,1,19-Jun-07,Racomitrium aciculare,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2007,1,21-Jun-07,Juncus bulbosus,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2007,1,21-Jun-07,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2007,1,21-Jun-07,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CHTONI,CS2007,1,19-Sep-07,Agrostis stolonifera,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2007,1,19-Sep-07,Fontinalis antipyretica,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2007,1,19-Sep-07,Pogonatum urnigerum,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2007,1,19-Sep-07,Ranunculus flammula,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2007,1,19-Sep-07,Rhynchostegium riparioides,5-10%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2007,1,17-Sep-07,Caltha palustris,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2007,1,17-Sep-07,Fissidens taxifolius,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2007,1,17-Sep-07,Lunularia cruciata,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
HPLWER,CS2007,1,11-Aug-07,Juncus bulbosus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
HPLWER,CS2007,1,11-Aug-07,Pellia sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
HPLWER,CS2007,1,11-Aug-07,Racomitrium aciculare,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YCZHUL,CS2007,1,21-Jul-07,Chara sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2007,1,21-Jul-07,Eleogiton fluitans,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2007,1,21-Jul-07,Juncus bulbosus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2007,1,21-Jul-07,Myriophyllum alterniflorum,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2007,1,21-Jul-07,Potamogeton natans,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2007,1,21-Jul-07,Ranunculus flammula,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Amphidium mougeotii,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Brachythecium plumosum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Cephalozia bicuspidata,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Diplophyllum albicans,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Juncus bulbosus,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
LXSSXH,CS2007,1,19-Jul-07,Racomitrium aciculare,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
OTMPPX,CS2007,1,23-Jun-07,Blindia acuta,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2007,1,23-Jun-07,Juncus bulbosus,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2007,1,23-Jun-07,Racomitrium aciculare,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2007,1,23-Jun-07,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
FMFSCG,CS2007,1,26-Jun-07,Blindia acuta,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2007,1,26-Jun-07,Agrostis stolonifera,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2007,1,26-Jun-07,Fontinalis antipyretica,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2007,1,26-Jun-07,Hyocomium armoricum,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2007,1,26-Jun-07,Racomitrium aciculare,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2007,1,26-Jun-07,Scapania undulata,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
MSRUTP,CS2007,1,03-Oct-07,Agrostis stolonifera,1-2.5%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2007,1,03-Oct-07,Caltha palustris,0.1-1%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2007,1,03-Oct-07,Glyceria fluitans,25-50%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2007,1,03-Oct-07,Myosotis scorpioides,2.5-5%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2007,1,03-Oct-07,Potamogeton polygonifolius,0.1-1%,22s,30,True uplands (Scotland),Highland,SCO
KKXZXW,CS2007,1,19-Sep-07,Blasia pusilla,<0.1%,22s,30,True uplands (Scotland),Moray,SCO
KKXZXW,CS2007,1,19-Sep-07,Callitriche sp,<0.1%,22s,30,True uplands (Scotland),Moray,SCO
KKXZXW,CS2007,1,19-Sep-07,Dichodontium pellucidum,<0.1%,22s,30,True uplands (Scotland),Moray,SCO
KKXZXW,CS2007,1,19-Sep-07,Glyceria fluitans,<0.1%,22s,30,True uplands (Scotland),Moray,SCO
KKXZXW,CS2007,1,19-Sep-07,Juncus bulbosus,0.1-1%,22s,30,True uplands (Scotland),Moray,SCO
KKXZXW,CS2007,1,19-Sep-07,Scapania undulata,0.1-1%,22s,30,True uplands (Scotland),Moray,SCO
CMBROG,CS2007,1,31-May-07,Fontinalis antipyretica,1-2.5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2007,1,25-Sep-07,Alopecurus geniculatus,2.5-5%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2007,1,25-Sep-07,Callitriche sp,<0.1%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2007,1,25-Sep-07,Glyceria fluitans,2.5-5%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
XNMVMF,CS2007,1,25-Sep-07,Veronica beccabunga,0.1-1%,27s,35,Lowlands (Scotland),Aberdeenshire,SCO
FALEKI,CS2007,1,04-Jul-07,Agrostis stolonifera,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
FALEKI,CS2007,1,04-Jul-07,Juncus bulbosus,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
FALEKI,CS2007,1,04-Jul-07,Pellia sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
FALEKI,CS2007,1,04-Jul-07,Racomitrium aciculare,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
FALEKI,CS2007,1,04-Jul-07,Sphagnum sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
FALEKI,CS2007,1,04-Jul-07,Viola palustris,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Callitriche sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Fontinalis squamosa,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Hygrohypnum ochraceum,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Racomitrium aciculare,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CRWYWA,CS2007,1,05-Jun-07,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
EPDZLB,CS2007,1,07-Sep-07,Callitriche sp,<0.1%,25s,33,Lowlands (Scotland),Highland,SCO
EPDZLB,CS2007,1,07-Sep-07,Fontinalis antipyretica,2.5-5%,25s,33,Lowlands (Scotland),Highland,SCO
EPDZLB,CS2007,1,07-Sep-07,Rhynchostegium riparioides,2.5-5%,25s,33,Lowlands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Callitriche sp,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Chiloscyphus polyanthos,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Glyceria fluitans,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Rhynchostegium riparioides,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Scapania undulata,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
AQLJEH,CS2007,1,09-Sep-07,Veronica beccabunga,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
EPCXUG,CS2007,1,05-Oct-07,Chara sp,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2007,1,05-Oct-07,Equisetum palustre,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2007,1,05-Oct-07,Glyceria fluitans,50-75%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2007,1,05-Oct-07,Hygrohypnum ochraceum,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
EPCXUG,CS2007,1,05-Oct-07,Phalaris arundinacea,0.1-1%,25s,33,Lowlands (Scotland),Moray,SCO
GAEJTI,CS2007,1,05-Oct-07,Agrostis stolonifera,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GAEJTI,CS2007,1,05-Oct-07,Caltha palustris,1-2.5%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GAEJTI,CS2007,1,05-Oct-07,Glyceria fluitans,0.1-1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GAEJTI,CS2007,1,05-Oct-07,Myosotis scorpioides,2.5-5%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GAEJTI,CS2007,1,05-Oct-07,Ranunculus flammula,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
GCKECU,CS2007,1,09-Oct-07,Agrostis stolonifera,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
GCKECU,CS2007,1,09-Oct-07,Glyceria fluitans,<0.1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
GCKECU,CS2007,1,09-Oct-07,Myosotis scorpioides,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
GCKECU,CS2007,1,09-Oct-07,Phalaris arundinacea,0.1-1%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
KKQPEW,CS2007,1,09-Aug-07,Agrostis stolonifera,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Apium nodiflorum,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Callitriche sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Caltha palustris,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
